# epoch 0  H=7.9971 C=8.0032 HO=-0.0034  A(t)=0
         1  ..N[I.].1v.T~...  ffff4e5b49a65dff3176b6547e1b1004
         1  ....r....F....a.  ffff16b07203c399a346b80fd11a61b5
         1  ....,..TPI...Q..  fffecb082cd780545049c4cfea5119b4
         1  ..ii...G....._>.  fffe696980d3d947c2eceabdf05f3ecb
         1  ..?...Q..y......  fffd3f8b031951d69479d6a3f80fd796
         1  ..Q..........Q.,  fffa510183ccb3bfb98fb0c7ce519e2c
         1  ...L....."....K.  fff8e74cdb2ee4c71d22a8a8b8864bc1
         1  ..>...k......1$.  fff83ecea2d76bd1e50fc318c63124fc
         1  ...w.(..........  fff78c778628c6e4978bd6b4e7fb9408
         1  ..7.G..\........  fff737fc47d51a5c93c3dd95fdf309ef
# epoch 1700  H=7.9771 C=8.0020 HO=-0.0234  A(t)=0
         1  ....r....F....a.  ffff16b07203c399a346b80fd11a61b5
         1  ....,..TPI...Q..  fffecb082cd780545049c4cfea5119b4
         1  ..ii...G....._>.  fffe696980d3d947c2eceabdf05f3ecb
         1  ..?...Q..y......  fffd3f8b031951d69479d6a3f80fd796
         1  ..Q..........Q.,  fffa510183ccb3bfb98fb0c7ce519e2c
         1  ...L....."....K.  fff8e74cdb2ee4c71d22a8a8b8864bc1
         1  ..>...k......1$.  fff83ecea2d76bd1e50fc318c63124fc
         1  ...w.(..........  fff78c778628c6e4978bd6b4e7fb9408
         1  ..7.G..\........  fff737fc47d51a5c93c3dd95fdf309ef
         1  ..(S..@..=~.....  fff7285308f4409d183d7e93a5bdf4d2
