epoch,wall_s,sim_s,entropy_bits,zlib_bits,high_order_entropy,mean_steps,frac_copy_runs,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t
35600,42.059,38.339,7.547487,7.250854,0.296633,441.8459,0.778818,0.041299,0.711963,0.246738,102400,45245021,3241,57139,8,174
35800,42.291,38.539,7.620323,7.290894,0.32943,445.4083,0.756348,0.041602,0.712275,0.246123,102400,45609811,3252,56945,9,174
36000,42.493,38.722,7.637323,7.30957,0.327753,448.6287,0.720234,0.042422,0.675,0.282578,102400,45939575,3074,56960,8,174
36200,42.69,38.899,7.654452,7.240112,0.414339,478.8807,0.693604,0.04623,0.665957,0.287812,102400,49037381,3209,56395,5,174
36400,42.913,39.102,7.636869,7.169678,0.467191,610.1489,0.65501,0.062305,0.639795,0.2979,102400,62479243,3142,56035,11,176
36600,43.156,39.326,7.619819,7.110596,0.509223,712.9363,0.65543,0.07457,0.642549,0.282881,102400,73004680,3167,55892,9,176
36800,43.388,39.539,7.636508,7.056885,0.579623,653.4314,0.665898,0.067119,0.668428,0.264453,102400,66911379,3092,55560,9,178
37000,43.622,39.754,7.613379,7.075806,0.537573,652.5875,0.69209,0.066553,0.715703,0.217744,102400,66824965,3102,56083,13,179
37200,43.85,39.962,7.632874,7.139038,0.493836,617.1227,0.691465,0.062412,0.713145,0.224443,102400,63193366,3101,56662,15,181
37400,44.076,40.167,7.601966,7.099854,0.502112,605.973,0.714131,0.060488,0.712637,0.226875,102400,62051631,3258,56337,12,181
37600,44.339,40.409,7.587671,7.123413,0.464258,639.7089,0.737842,0.064736,0.725576,0.209688,102400,65506193,3145,56581,13,182
37800,44.575,40.625,7.558982,7.119751,0.439231,640.1806,0.715693,0.064961,0.705645,0.229395,102400,65554498,3229,56612,9,182
38000,44.805,40.835,7.570557,7.137085,0.433472,609.7468,0.703916,0.061016,0.71791,0.221074,102400,62438076,3219,56439,10,182
38200,45.053,41.064,7.558032,7.151367,0.406665,634.5346,0.721094,0.063359,0.772793,0.163848,102400,64976338,3190,56739,12,182
38400,45.305,41.296,7.544699,7.099854,0.444846,697.1295,0.770215,0.071191,0.806924,0.121885,102400,71386057,3140,56409,16,184
38600,45.65,41.622,7.547934,7.146729,0.401205,799.6106,0.818047,0.083643,0.832783,0.083574,102400,81880127,3140,56635,12,184
38800,45.93,41.883,7.581538,7.208252,0.373286,867.8883,0.811758,0.091885,0.844053,0.064062,102400,88871765,3250,57017,13,184
39000,46.227,42.159,7.575298,7.19397,0.381329,896.3579,0.831865,0.095469,0.84293,0.061602,102400,91787046,3189,56872,14,185
39200,46.526,42.438,7.562646,7.219971,0.342675,956.52,0.838848,0.103066,0.826426,0.070508,102400,97947648,3201,57085,13,187
