epoch,wall_s,sim_s,entropy_bits,zlib_bits,high_order_entropy,mean_steps,frac_copy_runs,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t
8150,22.53,14.817,1.197768,1.12915,0.068618,128.6021,0.858008,0.0,0.993945,0.006055,51200,6584429,774,9424,311,1020
8200,22.653,14.887,1.137389,1.090576,0.046813,128.6743,0.837559,0.0,0.995098,0.004902,51200,6588126,785,8771,312,1028
8250,22.773,14.955,1.016475,1.018188,-0.001713,128.5484,0.852598,0.0,0.99291,0.00709,51200,6581678,784,7455,293,1028
8300,22.912,15.024,1.014576,1.005127,0.009449,128.9132,0.85373,0.0,0.99875,0.00125,51200,6600354,768,6979,284,1028
8350,23.044,15.104,1.039335,1.019897,0.019437,128.9306,0.846504,0.0,0.998789,0.001211,51200,6601248,805,7294,277,1028
8400,23.165,15.171,1.044923,1.04541,-0.000487,128.8996,0.858438,0.0,0.998516,0.001484,51200,6599657,799,7145,283,1040
8450,23.286,15.238,1.090238,1.078491,0.011747,128.804,0.865664,0.0,0.99707,0.00293,51200,6594765,801,8034,291,1048
8500,23.404,15.306,1.047847,0.973022,0.074824,128.9152,0.865645,0.0,0.998828,0.001172,51200,6600458,831,7027,298,1056
8550,23.521,15.373,1.123683,1.103516,0.020168,128.8434,0.847305,0.0,0.997422,0.002578,51200,6596784,811,8734,296,1056
8600,23.641,15.441,1.373946,1.285645,0.088302,128.7851,0.843594,0.0,0.99668,0.00332,51200,6593799,770,11501,294,1059
8650,23.762,15.511,1.588693,1.449463,0.13923,128.6731,0.855625,0.0,0.994922,0.005078,51200,6588065,805,13024,291,1061
8700,23.88,15.581,1.650175,1.473633,0.176542,128.5275,0.848008,0.0,0.992441,0.007559,51200,6580607,777,13299,305,1066
8750,24.0,15.651,1.533716,1.413696,0.12002,129.0293,0.840039,5.9e-05,0.992891,0.007051,51200,6606300,803,12492,309,1071
8800,24.118,15.719,1.456924,1.327637,0.129287,128.8001,0.829531,0.0,0.997109,0.002891,51200,6594565,719,11657,303,1075
8850,24.238,15.788,1.439092,1.357422,0.081671,128.8347,0.825273,0.0,0.99752,0.00248,51200,6596336,749,11934,298,1075
8900,24.354,15.856,1.433433,1.334229,0.099204,128.8169,0.819062,0.0,0.997188,0.002812,51200,6595426,754,12041,313,1093
8950,24.472,15.924,1.462024,1.370361,0.091663,128.254,0.799805,0.0,0.988652,0.011348,51200,6566607,760,12070,293,1095
9000,24.602,16.0,1.512956,1.378052,0.134905,128.2615,0.804473,0.0,0.988965,0.011035,51200,6566990,770,11965,295,1096
9050,24.725,16.07,1.472774,1.391113,0.08166,128.3658,0.798418,0.0,0.989863,0.010137,51200,6572328,790,12106,294,1097
