epoch,family,coverage,count,top_count,size,rep_hex,rep_printable,is_leader
26000,177,0.035309,8260,557,16,dd2ce6a61d42d509633d5b3e7deaa3e7,".,...B..c=[>}...",0
26000,118,0.032227,1968,585,4,52810cf22c619e5b3e7daeae800cca2c,"R...,a.[>}.....,",0
26000,170,0.030609,8711,510,18,6c3a5b3e7dbd02a7b52c141065b72926,"l:[>}....,..e.)&",0
26000,178,0.027039,9590,830,15,1c9c12656007a60bdb76351c0c8c5d53,...e`....v5...]S,0
26000,164,0.026764,12023,732,19,58375b3e7df708b1ea022ce6c40e4f5d,"X7[>}.....,...O]",0
26500,164,0.056793,13213,543,32,9d580c5b3e7df708b1ea022ce6c40e4f,".X.[>}.....,...O",0
26500,170,0.052124,11576,475,29,12673a5b3e7dec51bbc32c141065b71b,".g:[>}.Q..,..e..",0
26500,158,0.044128,4847,547,11,adc92cb304885b3e7d207601e82c52b0,"..,...[>}_v..,R.",0
26500,179,0.042542,10342,632,22,5d46eb443fce563d85a87bb7b931ee57,]F.D?.V=..{..1.W,0
26500,165,0.033569,3211,673,6,802ce5cf123a50ea7e249d58375b3e7d,".,...:P.~$.X7[>}",0
26500,152,0.028259,5289,525,13,20c282e7c72797ed12673a5b3e7dec51,_....'...g:[>}.Q,0
27000,151,0.071625,16472,1814,11,ed46f5b55b3e7dbd61a7922ca692654f,".F..[>}.a..,..eO",0
27000,180,0.066864,14889,1729,12,de441989b8c78b1aed46f5b55b3e7dbd,.D.......F..[>}.,0
27000,181,0.055389,10988,1210,12,61a7922ca692654fbe26ccc55d22bbbf,"a..,..eO.&..]""..",0
27000,182,0.048706,3626,1162,4,4080bd602cbc6480d7d25ade441989b8,"@..`,.d...Z.D...",0
27000,164,0.039246,4997,435,12,0c5b3e7df708b1ea022ce6c40e4f5dce,".[>}.....,...O].",0
27000,183,0.030487,7195,523,15,db7f4a63495d5769d16f8039aced800d,..JcI]Wi.o.9....,0
27500,158,0.078857,10967,609,22,c92cb304115b3e7df57601e82cdfb062,".,...[>}.v..,..b",0
27500,184,0.057831,10006,672,17,46812df22c61e95b3e7dfcae9a0c722c,"F.-.,a.[>}....r,",0
27500,185,0.04068,9695,710,17,86a902f5ad6fa8b6c11c40f6afec17cb,.....o....@.....,0
27500,186,0.037567,8576,663,17,c8a37eb344c92cb304115b3e7df57601,"..~.D.,...[>}.v.",0
27500,178,0.034363,12689,959,16,8c9c12656007a60bdb3435630c8c5d53,...e`....45c..]S,0
27500,187,0.030548,3395,525,7,722cb587788f5d83edae2ff2dd075564,"r,..x.].../...Ud",0
28000,188,0.102722,33804,1185,52,04115b3e7df57601652c33b062d7a07f,"..[>}.v.e,3.b...",0
28000,189,0.047791,2514,673,5,40802ce99f6883020d907658892c18c3,"@.,..h....vX.,..",0
28000,164,0.03891,7127,1234,9,58fd5b3e7d1808b16f1f2c0defec4f5d,"X.[>}...o.,...O]",0
28000,190,0.03595,4543,752,8,0f123ada9733d46258fd5b3e7d1808b1,..:..3.bX.[>}...,0
28000,191,0.031708,5166,795,9,020d907658892c18c3c8a37eb344c92c,"...vX.,....~.D.,",0
28000,192,0.027771,5623,797,9,408057e10b3746e140c88052d8dd2ce6,"@.W..7F.@..R..,.",0
28500,170,0.060699,9925,1052,13,755b3e7dbd51a7ce2ca6d0b9c044cf23,"u[>}.Q..,....D.#",0
28500,164,0.059448,20338,1015,35,58fd5b3e7d1808b16f1f2c0defec4f5d,"X.[>}...o.,...O]",0
28500,193,0.035583,10633,893,15,d0b9c044cf23c5c66ebb4dac685dc5e5,...D.#..n.M.h]..,0
28500,194,0.034332,8704,1017,11,d2224a8819c5a9c78b09ed46f5e45b3e,".""J........F..[>",0
28500,195,0.031403,8322,766,14,ba80158f5b3e7df70860af742ce6c4ec,"....[>}..`.t,...",0
28500,196,0.030273,3476,992,4,c4c714ed6363755b3e7dbd51a7ce2ca6,"....ccu[>}.Q..,.",0
29000,194,0.043976,10403,1340,15,224a8819c5a9c78b09ed46f5e45b3e7d,"""J........F..[>}",0
29000,164,0.036621,6558,651,13,5b3e7df708b1ea022ce6c40e4f5dceba,"[>}.....,...O]..",0
29000,197,0.033936,15027,584,29,5119ce2ca6d0b9c044c823c5c66ebb4d,"Q..,....D.#..n.M",0
29000,198,0.033478,5897,1085,6,4080bd322c1064b52cd2224a8819c5a9,"@..2,.d.,.""J....",0
29000,199,0.030365,8411,551,18,bb4dac685dc5e52e9f1d4a2b5131ef1b,.M.h].....J+Q1..,0
29000,195,0.025177,6275,694,11,567eba80158f5b3e7df70860af742ce6,"V~....[>}..`.t,.",0
29500,200,0.077972,29471,860,49,b432a497ed468f1e5b3e7dff61a76f2c,".2...F..[>}.a.o,",0
29500,201,0.067505,14665,864,23,2cec4e8f3a21ea7ee1d7900c5b3e7df7,",.N.:!.~....[>}.",0
29500,202,0.060944,13187,1268,17,a76f2c4092651f1b56ccb44e22bb9c84,".o,@.e..V..N""...",0
29500,203,0.048767,7334,578,14,40805ef002988a9e56fc0b7118c208a2,@.^.....V..q....,0
29500,204,0.042114,9478,795,16,1b56ccb44e22bb9c84685d3cb7e18028,".V..N""...h]<...(",0
29500,198,0.037781,4244,962,5,2c1064b52cd2224a8819c5a9c78b09ed,",.d.,.""J........",0
30000,205,0.04538,17472,840,29,7df708b132c32ccfa056785de4ba85f5,"}...2.,..Vx]....",0
30000,165,0.035034,6061,594,12,802ce5cf5b3ad9c97e549d58375b3e7d,".,..[:..~T.X7[>}",0
30000,203,0.031097,2212,588,5,40805ef002988af956fc0b7118c208a2,@.^.....V..q....,0
30000,206,0.029572,2107,569,4,addc2cb764804fa33af3ea1989b432a4,"..,.d.O.:.....2.",0
30000,165,0.026581,2549,453,6,802cd71d12b3d26f7e9018ff7e5b3e7d,".,.....o~...~[>}",0
30000,207,0.025879,3458,632,6,6af58952ea0cf22c619e5b3e7d53ae80,"j..R...,a.[>}S..",0
30500,208,0.069092,21404,1014,28,7e5b3e7da667342f912ce6ed02a15d23,"~[>}.g4/.,....]#",0
30500,209,0.040283,7455,701,12,d71d12e34c6ffe9018ff7e5b3e7da667,....Lo....~[>}.g,0
30500,210,0.035461,4285,1016,5,802cd70fe0c0bd4ef8841858035b3e7d,".,.....N...X.[>}",0
30500,211,0.034332,4412,563,8,e45b3e7de3e2a7792ca6921c4f1b79cd,".[>}...y,...O.y.",0
30500,212,0.031586,6120,931,8,b69ba13a2c758773fd5b3e7df7a7d8af,"...:,u.s.[>}....",0
30500,213,0.030396,5201,930,8,0e58ecd8e4fd5b3e7df7c7fbaf742cef,".X....[>}....t,.",0
31000,211,0.050293,13057,652,25,f8f5e45b3e7de3e2a7792ca6921c4f1b,"...[>}...y,...O.",0
31000,214,0.034943,4175,664,9,58035b3e7d820824436c2c6ced02ac5d,"X.[>}..$Cl,l...]",0
31000,208,0.029358,2885,539,6,5b3e7da624871a912ccdedcda15d61d0,"[>}.$...,....]a.",0
31000,215,0.02359,1472,561,3,5d46b7f2aeb1c0c55db1a42cd30ada75,"]F......]..,...u",0
31000,207,0.022095,7000,633,12,ea0cf22c619e5b3e7d53ae806dca2c54,"...,a.[>}S..m.,T",0
31000,216,0.021667,3139,696,5,9e5b3e7d53ae806dca2c54da6bd05da3,".[>}S..m.,T.k.].",0
31500,212,0.060059,20029,878,34,37e8b33a2ceb8773705b3e7d05a7d8d9,"7..:,..sp[>}....",0
31500,214,0.036835,2102,803,4,58035b3e7d820824436c2c6ced02ac5d,"X.[>}..$Cl,l...]",0
31500,217,0.029205,9306,778,18,5b3e7d05a7d8d9552cc12cec4f5d5552,"[>}....U,.,.O]UR",0
31500,218,0.027924,5359,476,12,bd4ef8841858035b3e7d820824436c2c,".N...X.[>}..$Cl,",0
31500,219,0.025299,4294,637,9,a86230246843b7b71280721ded5d4cf2,.b0$hC....r..]L.,0
31500,220,0.024475,4274,639,8,cece5c85d07bfb30cd15099a0149885f,..\..{.0.....I._,0
32000,217,0.094696,37568,1444,40,73705b3e7db3a7d8d9552cc12cec4f5d,"sp[>}....U,.,.O]",0
32000,221,0.05069,23199,2177,25,8029a76f37e8b33a2ceb8773705b3e7d,".).o7..:,..sp[>}",0
32000,207,0.024658,6411,732,11,8952ea0cf22c619e5b3e7d53ae806dca,".R...,a.[>}S..m.",0
32000,222,0.024506,8488,765,15,198ca9c78bb0042540e45b3e7ddd3b2a,.......%@.[>}.;*,0
32000,223,0.024292,3488,564,7,fb445d1508ec06843d0f527a91f40ce5,.D].....=.Rz....,0
32000,224,0.021301,1642,698,3,6433d43a4ce95b3e7d21c0f26f1f2c0d,"d3.:L.[>}!..o.,.",0
32500,217,0.118805,48715,1137,64,5b3e7d05a7d87a552cc12cec795d5552,"[>}...zU,.,.y]UR",0
32500,225,0.043732,7804,1189,11,d9552cc12cec4f5d555244a0a08029a7,".U,.,.O]URD...).",0
32500,222,0.04071,6219,1060,7,c78bb0042540e45b3e7ddd3b2a792cd6,"....%@.[>}.;*y,.",0
32500,221,0.039978,6617,1046,9,8029a76f376cb33a2ceb8773705b3e7d,".).o7l.:,..sp[>}",0
32500,226,0.030518,5859,955,8,40e45b3e7ddd3b2a792cd60d1cc71b65,"@.[>}.;*y,.....e",0
32500,213,0.026886,13939,809,22,82d8e4fd5b3e7df7c7fb4f8e2cef6648,"....[>}...O.,.fH",0
33000,217,0.116882,55949,1507,69,3e7d05a7d8a0552c68dbec6d5d550444,">}....U,h..m]U.D",1
33000,227,0.03952,6384,673,11,5b3e7df7dfac13742ce8a8ecb15d8685,"[>}....t,....]..",0
33000,228,0.028168,8556,680,14,5d4752e9011f248385b23693cb304258,]GR...$...6..0BX,0
33000,229,0.026215,12176,749,18,4752440137d9b930b2362c6dcdf64a3c,"GRD.7..0.6,m..J<",0
33000,212,0.025848,4828,795,7,8ea8b612a13a2c758773055b3e7dc2a7,".....:,u.s.[>}..",0
33000,230,0.02478,5058,713,8,339ed176eba814a3c3badcd770322ffc,3..v........p2/.,0
33500,231,0.101379,44674,1424,67,3a6e9e8273a05b3e7d05a771a0552c94,":n..s.[>}..q.U,.",0
33500,212,0.055359,18289,823,27,a16c2c758773cc5b3e7dcda709afb82d,".l,u.s.[>}.....-",0
33500,217,0.04248,11227,1193,14,a05b3e7d05a771a0552c942cec7a5dc0,".[>}..q.U,.,.z].",1
33500,232,0.039246,9028,1055,13,2c758773fd5b3e7df720f3af6f2cc12c,",u.s.[>}._..o,.,",0
33500,233,0.03833,5403,1064,6,802c7eabc38ba40b62ec4658fd5b3e7d,".,~.....b.FX.[>}",0
33500,227,0.036041,12556,928,17,58fd5b3e7df7dfac13742ce8a8ecb15d,"X.[>}....t,....]",0
34000,227,0.050385,8749,638,15,5b3e7ddcdfac13742ce8a8ec975dd285,"[>}....t,....]..",0
34000,217,0.049744,21454,973,39,7dd5a70c4b552cd22cec4f5d555244a0,"}...KU,.,.O]URD.",0
34000,234,0.030487,1893,537,4,5f2cbefde5e2bc1b9e305058ff5b3e7d,"_,.......0PX.[>}",0
34000,235,0.029541,2788,487,6,b71280722aed5d09f22fd3165f0bed99,...r*.]../.._...,0
34000,236,0.029144,3672,491,8,ed49fc0b5b3e7d6440c60e2cf9d0c34f,".I..[>}d@..,...O",0
34000,237,0.02478,7141,798,11,13742ce8a8ec975dd2853f85a5590185,".t,....]..?..Y..",0
34500,217,0.062408,28296,1278,41,5b3e7d05a771f6552c2c2cec7a5dc029,"[>}..q.U,,,.z].)",0
34500,238,0.031708,4850,501,10,a581dd6e71d57e759487643cce94495f,...nq.~u..d<..I_,0
34500,227,0.030579,4954,515,10,5b3e7da8d4bb13742ce82eecf15d86fe,"[>}....t,....]..",0
34500,239,0.029724,10525,719,19,2cf2abca435dbebe1d9ea3d06bb8191f,",...C]......k...",0
34500,240,0.027802,8896,655,16,eb6f374eab3a6e9e8273ae5b3e7d05ca,.o7N.:n..s.[>}..,0
34500,241,0.025757,9024,677,17,1d9ef17f6bca7a2780414fc9b3551359,....k.z'.AO..U.Y,0
35000,221,0.093567,31748,1457,47,a08029a76f374eb33a6e84a20ca05b3e,..).o7N.:n....[>,0
35000,242,0.07724,29378,1892,41,0ca05b3e7d05a733a0552c942aec7a5d,"..[>}..3.U,.*.z]",0
35000,243,0.062286,14122,834,22,dc7a5dc02919ada08029a7aba54ece3a,.z].)....)...N.:,0
35000,231,0.051758,15740,1596,21,b33a6e9ea20ca05b3e7d05a733a0552c,".:n....[>}..3.U,",1
35000,244,0.026581,21647,832,31,eb9873705b3e7dd5a70c4b552cd2dcec,"..sp[>}...KU,...",0
35000,245,0.019958,4165,650,7,5b3e7d3a9205cf3a2c7aaec3835dd4ac,"[>}:...:,z...]..",0
35500,231,0.062653,24125,1130,33,4ece3a6e9e8274815b3e7d05a771f655,N.:n..t.[>}..q.U,1
35500,242,0.051331,24330,1030,36,0ca05b3e7d05a733a0552c942aec7a5d,"..[>}..3.U,.*.z]",0
35500,246,0.040527,12344,1149,16,264f402cef6648145defda4ec0b8ce35,"&O@,.fH.]..N...5",0
35500,247,0.032471,2673,559,5,e85b3e7df76e264f402cef6648145def,".[>}.n&O@,.fH.].",0
35500,248,0.028839,10443,828,16,8062fb643cce94b9856e88b437f3a5e8,.b.d<....n..7...,0
35500,249,0.024719,4938,798,9,ec46dc8b5b3e7df7df3113222ce877ec,".F..[>}..1."",.w.",0
36000,242,0.085449,30791,1913,44,5b3e7d05a733a0552c942aec7a5d0c29,"[>}..3.U,.*.z].)",0
36000,250,0.068176,25515,1153,35,1826378dc24d1e9ea23fa05b3e7d05a7,.&7..M...?.[>}..,0
36000,240,0.03244,9936,691,16,8029eb6f374e44656e488273ae5b3e7d,.).o7NDenH.s.[>},0
36000,251,0.029449,9591,793,16,a08029a74c9e72b33a6e58da5b485b3e,..).L.r.:nX.[H[>,0
36000,252,0.027405,5660,856,9,742ce8a8ecb15d38cd5e805dcd9bc38b,"t,....]8.^.]....",0
36000,233,0.024506,5020,798,8,802c7e9bc38be89a62ed4680a85b3e7d,".,~.....b.F..[>}",0
36500,233,0.044189,5703,902,8,802c7e9bc38be89a62ed4680a85b3e7d,".,~.....b.F..[>}",0
36500,253,0.030212,4933,728,8,58325b3e7d639e8ac9472c7c8464435d,"X2[>}c...G,|.dC]",0
36500,231,0.029358,11114,910,17,ce6f6e9e8274a05b3e7d62a771e4842c,".on..t.[>}b.q..,",1
36500,227,0.025299,7221,750,12,80a85b3e7d49553b07742ce8a8ecb15d,"..[>}IU;.t,....]",0
36500,254,0.023376,5910,749,9,ad093b996b3d055b3e7d5519cefbd12c,"..;.k=.[>}U....,",0
36500,255,0.023071,12448,693,20,de94b9856e88b48df3a59fc06eb0bfe6,....n.......n...,0
37000,256,0.065369,50943,1684,64,9e72b33a6e58da0ca05b3e7d05a733a0,.r.:nX...[>}..3.,0
37000,257,0.025452,13404,645,25,740f5b3e7d0530fade554de32ceca35d,"t.[>}.0..UM.,..]",0
37000,258,0.023193,6305,961,12,73985b3e7d892acda00b2cd92cec4f5d,"s.[>}.*...,.,.O]",0
37000,259,0.021362,8514,623,15,bb4749bc1b94306e29865b3e7d4c808f,.GI...0n).[>}L..,0
37000,260,0.018524,1072,607,2,2c7ce85df6606d01aa9b838554f4a865,",|.].`m.....T..e",0
37000,261,0.018219,3484,585,7,c1794bd70fe4e85b3e7df76ea24f402c,".yK....[>}.n.O@,",0
37500,227,0.046906,11085,884,19,5b3e7df75e318cea2c0477ecb15da385,"[>}.^1..,.w..]..",0
37500,262,0.039337,8168,799,13,ea2c0477ecb15da3853f850c39dd7e0e,".,.w..]..?..9.~.",0
37500,231,0.029663,15140,582,31,b33a6e58375b485b3e7d050233a0552c,".:nX7[H[>}..3.U,",1
37500,233,0.028259,5442,925,7,802c7e30c38ba46362ec46dc8b5b3e7d,".,~0...cb.F..[>}",0
37500,251,0.025757,7287,690,14,8029a74c9e72b33a6e58375b485b3e7d,.).L.r.:nX7[H[>},0
37500,254,0.023071,4905,475,11,996b3d055b3e7d5519cecad12cebb4ca,".k=.[>}U....,...",0
38000,260,0.039825,12315,1042,17,0a612c7ce85df6606801aa9b838565f4,".a,|.].`h.....e.",0
38000,263,0.034637,7043,579,13,802c7eb62f86308408bafacb505b3e7d,".,~./.0.....P[>}",0
38000,264,0.0289,10406,781,15,5b3e7d55bd55cf632cab0b74775d06be,"[>}U.U.c,..tw]..",0
38000,246,0.027496,7704,724,13,2609402cef664a145def95afc0b8cee5,"&.@,.fJ.].......",0
38000,265,0.026062,7253,805,11,3d345b3e7d40105ffb8e2c2573ca685d,"=4[>}@._..,%s.h]",0
38000,266,0.023743,2644,575,5,803ab6e046c7203a48eb4177b25b3e7d,.:..F._:H.Aw.[>},0
