# epoch 7000  H=6.4013 C=1.5147 HO=5.6180  A(t)=0
       911  >..j......}.C.0&  3eea976a9d94db9489ee7d0143b73026
       906  ]+]...?..|.S.G..  5d2b5d0112193fe4eb7cb853fd47c105
       906  .]+]...?..|.S.G.  055d2b5d0112193fe4eb7cb853fd47c1
       842  .&i,...;;.]+]...  1826692c03b1b43b3b055d2b5d011219
       828  ......}.C.0&Y,..  9d94db9489ee7d0143b73026592c03b1
       809  j......}.C.0&Y,.  6a9d94db9489ee7d0143b73026592c03
       778  &i,...;;.]+]...?  26692c03b1b43b3b055d2b5d0112193f
       773  i,...;;.]+]...?.  692c03b1b43b3b055d2b5d0112193fe4
# epoch 23500  H=7.4887 C=1.5205 HO=6.7186  A(t)=25168
      1156  ..KjnA..}...u&i,  97144b6a6e41098e7db098b77526692c
       919  KjnA..}...u&i,Wf  4b6a6e41098e7db098b77526692c5766
       914  .KjnA..}...u&i,W  144b6a6e41098e7db098b77526692c57
       732  ,...;;.]+]...?..  2c03b1b43b3b055d2b5d0112193fe4eb
       692  ...KjnA..}...u&i  8997144b6a6e41098e7db098b7752669
       692  >...KjnA..}...u&  3e8997144b6a6e41098e7db098b77526
       647  ...;;.]+]...?..|  03b1b43b3b055d2b5d0112193fe4eb7c
       629  .}...u&i,Wf..i.]  8e7db098b77526692c57660ace69c35d
       629  }...u&i,Wf..i.]+  7db098b77526692c57660ace69c35d2b
       609  &i,Wf..i.]+]f..?  26692c57660ace69c35d2b5d668fea3f
# epoch 23750  H=7.4790 C=1.5673 HO=6.7064  A(t)=25602
       770  ,...;;.]+]...?..  2c03b1b43b3b055d2b5d0112193fe4eb
       741  ...;;.]+]...?..|  03b1b43b3b055d2b5d0112193fe4eb7c
       617  i,Wf..i.]+]f..?U  692c57660ace69c35d2b5d668fea3f55
       615  &i,Wf..i.]+]f..?  26692c57660ace69c35d2b5d668fea3f
       603  ....}....:f,...n  91c709b67d018f9e963a662cacb10f6e
       595  ].]..>.f..[.>...  5df75d05123e016608175bf93ef9f9bf
       589  ;.].]..>.f..[.>.  3b055df75d05123e016608175bf93ef9
       589  .].]..>.f..[.>..  055df75d05123e016608175bf93ef9f9
       588  ..[>..1##....}..  b9c75b3eeaea31232391c709b67d018f
       587  ;;.].]..>.f..[.>  3b3b055df75d05123e016608175bf93e
# epoch 24000  H=7.4675 C=1.5888 HO=6.6760  A(t)=26027
       872  >..3.....:}..l.&  3eea9733e48a0593ed3a7d01806c1826
       862  .3.....:}..l.&i,  9733e48a0593ed3a7d01806c1826692c
       858  ..3.....:}..l.&i  ea9733e48a0593ed3a7d01806c182669
       858  .5[[>..3.....:}.  a8355b5b3eea9733e48a0593ed3a7d01
       846  ..5[[>..3.....:}  c6a8355b5b3eea9733e48a0593ed3a7d
       838  [>..3.....:}..l.  5b3eea9733e48a0593ed3a7d01806c18
       794  [[>..3.....:}..l  5b5b3eea9733e48a0593ed3a7d01806c
       757  5[[>..3.....:}..  355b5b3eea9733e48a0593ed3a7d0180
       745  i.[.>...??f...}.  69815b8f3eefb4843f3f66fd0c807d05
       719  .[.>...??f...}..  815b8f3eefb4843f3f66fd0c807d05f4
# epoch 24250  H=7.3798 C=1.5927 HO=6.5936  A(t)=26317
      1087  .).&.,...;;.]+].  c4291826e72c03b1b43b3b055d2b5d01
      1067  ).&.,...;;.]+]..  291826e72c03b1b43b3b055d2b5d0112
      1019  .&.,...;;.]+]...  1826e72c03b1b43b3b055d2b5d011219
       991  &.,...;;.]+]...?  26e72c03b1b43b3b055d2b5d0112193f
       902  Y..[[>.C1..3...}  59a87f5b5b3eea4331828a33ce09a77d
       882  .Y..[[>.C1..3...  0a59a87f5b5b3eea4331828a33ce09a7
       838  .;;.]+]...?*.|.S  b43b3b055d2b5d0112193f2ae97cb853
       819  1..3...}..).&.,.  31828a33ce09a77d1bc4291826e72c03
       818  ;;.]+]...?*.|.S.  3b3b055d2b5d0112193f2ae97cb853fd
       787  ...[>..1f.3...}.  13019f5b3eea9431668a33ce94a77d08
# epoch 24500  H=7.3573 C=1.5758 HO=6.5749  A(t)=26689
      1222  }...u&i,Wf0e..]+  7db08bb77526692c5766306599c35d2b
      1216  ...u&i,Wf0e..]+]  b08bb77526692c5766306599c35d2b5d
      1196  ..u&i,Wf0e..]+]f  8bb77526692c5766306599c35d2b5d66
      1156  .u&i,Wf0e..]+]f.  b77526692c5766306599c35d2b5d66bf
      1106  u&i,Wf0e..]+]f..  7526692c5766306599c35d2b5d66bfea
      1074  ..}...u&i,Wf0e..  098e7db08bb77526692c5766306599c3
      1056  A..}...u&i,Wf0e.  41098e7db08bb77526692c5766306599
      1054  .}...u&i,Wf0e..]  8e7db08bb77526692c5766306599c35d
      1040  .A..}...u&i,Wf0e  cd41098e7db08bb77526692c57663065
      1040  ,Wf0e..]+]f..?.D  2c5766306599c35d2b5d66bfea3fe044
# epoch 24750  H=7.4067 C=1.5456 HO=6.6304  A(t)=27014
       936  .A..}...u&i,Wf0e  cd41098e7db08bb77526692c57663065
       888  A..}...u&i,Wf0e.  41098e7db08bb77526692c5766306599
       888  ..}...u&i,Wf0e..  098e7db08bb77526692c5766306599c3
       850  }...u&i,Wf0e..]+  7db08bb77526692c5766306599c35d2b
       848  .}...u&i,Wf0e..]  8e7db08bb77526692c5766306599c35d
       814  ...u&i,Wf0e..]+]  b08bb77526692c5766306599c35d2b5d
       814  ..u&i,Wf0e..]+]f  8bb77526692c5766306599c35d2b5d66
       808  ....}f?..&.,..Q.  db1c9ba77d663fb718269a2c039151c5
       764  }f?..&.,..Q.s.].  7d663fb718269a2c039151c573055dc9
       760  f?..&.,..Q.s.].]  663fb718269a2c039151c573055dc95d
# epoch 25000  H=7.4141 C=1.5313 HO=6.6393  A(t)=27410
       980  .A..}...u&i,Wf0e  cd41098e7db08bb77526692c57663065
       817  A..}...u&i,Wf0e.  41098e7db08bb77526692c5766306599
       790  ..,..]..=...s.._  bb1c2ca79e5db0c93de0e00a7313135f
       790  ]..=...s.._uy.|.  5db0c93de0e00a7313135f7579e77cfd
       790  .,..]..=...s.._u  1c2ca79e5db0c93de0e00a7313135f75
       790  ...,..]..=...s..  09bb1c2ca79e5db0c93de0e00a731313
       786  ..]..=...s.._uy.  a79e5db0c93de0e00a7313135f7579e7
       786  .]..=...s.._uy.|  9e5db0c93de0e00a7313135f7579e77c
       786  ,..]..=...s.._uy  2ca79e5db0c93de0e00a7313135f7579
       782  ,...,..]..=...s.  2c09bb1c2ca79e5db0c93de0e00a7313
# epoch 25250  H=7.4037 C=1.5692 HO=6.6094  A(t)=27825
       854  ]+]...?..|.S.G..  5d2b5d0112193fe4eb7cb8532e47c105
       727  i,B..;;.]+.....E  692c42b1b43b3b055d2bd40112198545
       725  ,B..;;.]+.....E.  2c42b1b43b3b055d2bd40112198545eb
       724  +]...?..|.S.G...  2b5d0112193fe4eb7cb8532e47c105ba
       723  ..W.}ne,...,..].  ed06570c7d6e652c09bb1c2ca79e5db0
       719  W.}ne,...,..]..=  570c7d6e652c09bb1c2ca79e5db0c93d
       719  .W.}ne,...,..]..  06570c7d6e652c09bb1c2ca79e5db0c9
       706  4]+]...?..|.S.G.  345d2b5d0112193fe4eb7cb8532e47c1
       688  ;4]+]...?..|.S.G  3b345d2b5d0112193fe4eb7cb8532e47
       687  .&i,B..;;.]+....  ba26692c42b1b43b3b055d2bd4011219
# epoch 25500  H=7.4412 C=1.5463 HO=6.6617  A(t)=28160
       987  }....&.,...;;.].  7d08c4b71826dc2cddb1173b3b055dba
       961  .}....&.,...;;.]  a77d08c4b71826dc2cddb1173b3b055d
       950  ..}....&.,...;;.  94a77d08c4b71826dc2cddb1173b3b05
       921  ..i.]+.f..?U..e.  0ace69ed5d2bf6668fd53f55858165d2
       915  ...}....&.,...;;  ce94a77d08c4b71826dc2cddb1173b3b
       913  f..i.]+.f..?U..e  660ace69ed5d2bf6668fd53f55858165
       877  ...&.,...;;.].T.  c4b71826dc2cddb1173b3b055dba54e7
       861  3...}....&.,...;  33ce94a77d08c4b71826dc2cddb1173b
       843  ....&.,...;;.].T  08c4b71826dc2cddb1173b3b055dba54
       796  .&.,...;;.].T...  1826dc2cddb1173b3b055dba54e7b419
# epoch 25750  H=7.4311 C=1.5892 HO=6.6115  A(t)=28544
      1013  }....&.,...;;.].  7d08c4b71826dc2cddb1173b3b055dba
       990  s)i,Wf..i.]+.f..  7329692c57660ace69ed5d2bf6668fd5
       955  ...[>.*1f.3...}.  13019f5b3eea2a31668a33ce94a77d08
       953  ....[>.*1f.3...}  8f13019f5b3eea2a31668a33ce94a77d
       919  3...}....&.,...;  33ce94a77d08c4b71826dc2cddb1173b
       899  .}....&.,...;;.]  a77d08c4b71826dc2cddb1173b3b055d
       897  ......[>.*1f.3..  a0068f13019f5b3eea2a31668a33ce94
       891  4t9......[>.*1f.  347439a0068f13019f5b3eea2a31668a
       890  t9......[>.*1f.3  7439a0068f13019f5b3eea2a31668a33
       874  ....&.,...;;.].T  08c4b71826dc2cddb1173b3b055dba54
# epoch 26000  H=7.3807 C=1.4775 HO=6.6018  A(t)=28855
      1006  [>.#F..u.}n.,...  5b3e1a2346ed7f75d67d6e132c09bb1c
      1005  >.#F..u.}n.,....  3e1a2346ed7f75d67d6e132c09bb1cc5
       922  .[>.#F..u.}n.,..  8c5b3e1a2346ed7f75d67d6e132c09bb
       844  ,...;;4]+]...?..  2c0311b43b3b345d2b5d0112193fe4eb
       842  i,...;;4]+]...?.  692c0311b43b3b345d2b5d0112193fe4
       838  .&i,...;;4]+]...  1826692c0311b43b3b345d2b5d011219
       836  &i,...;;4]+]...?  26692c0311b43b3b345d2b5d0112193f
       725  .,...;;.].T...?.  dc2cddb1173b3b055dba54e7b4193fe4
       692  ..&.,...;;.].T..  b71826dc2cddb1173b3b055dba54e7b4
       681  .&.,...;;.].T...  1826dc2cddb1173b3b055dba54e7b419
# epoch 26250  H=7.4325 C=1.5336 HO=6.6499  A(t)=29211
      1156  ..u.}n.,.....,..  ed7f75d67d6e132c09bb1cc5cb2c1eb1
      1079  F..u.}n.,.....,.  46ed7f75d67d6e132c09bb1cc5cb2c1e
       924  #F..u.}n.,.....,  2346ed7f75d67d6e132c09bb1cc5cb2c
       778  [>.#F..u.}n.,...  5b3e1a2346ed7f75d67d6e132c09bb1c
       778  >.#F..u.}n.,....  3e1a2346ed7f75d67d6e132c09bb1cc5
       778  .#F..u.}n.,.....  1a2346ed7f75d67d6e132c09bb1cc5cb
       676  .[>.#F..u.}n.,..  8c5b3e1a2346ed7f75d67d6e132c09bb
       652  [>..1..3..`}..i.  5b3ec9943182d033ce09607da6a56918
       645  .}n.,.....,..Q!s  d67d6e132c09bb1cc5cb2c1eb1512173
       634  .>.C1......}.F..  b53eea4331828a9dce09a77da6468418
# epoch 26500  H=7.4629 C=1.5465 HO=6.6878  A(t)=29555
       623  .Kj.%.k}q...si,W  144b6a0825096b7d719890dd73692c57
       581  4.?..[>.#F..u.}n  34c03ff48c5b3e1a2346ed7f75d67d6e
       578  >.#F..u.}n.,....  3e1a2346ed7f75d67d6e132c09bb1cc5
       577  [>.#F..u.}n.,...  5b3e1a2346ed7f75d67d6e132c09bb1c
       570  4t.._Ih.[[>...Kj  34741511204968c65b5b3edf97144b6a
       568  t.._Ih.[[>...Kj.  741511204968c65b5b3edf97144b6a08
       567  ..~..}....:f,...  04917e09b67dd68f9e1a3a662cd6b188
       566  .!A..}4..uyi,.f0  812141887f7d34f6b77579692c9a6630
       566  !A..}4..uyi,.f0v  2141887f7d34f6b77579692c9a663076
       563  .[>.#F..u.}n.,..  8c5b3e1a2346ed7f75d67d6e132c09bb
# epoch 26750  H=7.5169 C=1.5224 HO=6.7432  A(t)=29963
       815  ...[>..F..W.}nj,  eac8fa5b3e140846edcc57177d6e6a2c
       795  ....[>..F..W.}nj  84eac8fa5b3e140846edcc57177d6e6a
       793  4....[>..F..W.}n  3484eac8fa5b3e140846edcc57177d6e
       719  t..4....[>..F..W  74b5a13484eac8fa5b3e140846edcc57
       719  4t..4....[>..F..  3474b5a13484eac8fa5b3e140846edcc
       701  ..4....[>..F..W.  b5a13484eac8fa5b3e140846edcc5717
       701  .4....[>..F..W.}  a13484eac8fa5b3e140846edcc57177d
       675  ..[>..F..W.}nj,.  c8fa5b3e140846edcc57177d6e6a2c09
       597  ....E.].Q!s)]...  09bb1cc545ed5db1512173295d0ea911
       596  ,....E.].Q!s)]..  2c09bb1cc545ed5db1512173295d0ea9
# epoch 27000  H=7.5347 C=1.5462 HO=6.7486  A(t)=30381
       832  R[>..1..3..`}..i  525b3ec9833182d0330419607da6a569
       828  .R[>..1..3..`}..  7f525b3ec9833182d0330419607da6a5
       770  [>..1..3..`}..i.  5b3ec9833182d0330419607da6a56918
       770  >..1..3..`}..i.&  3ec9833182d0330419607da6a5691826
       723  ..[>.#...u.}n.,.  f48c5b3e1a23ebed7f75d67d6e132c87
       717  .[>.#...u.}n.,..  8c5b3e1a23ebed7f75d67d6e132c87bb
       715  [>.#...u.}n.,...  5b3e1a23ebed7f75d67d6e132c87bb1c
       603  >.#...u.}n.,....  3e1a23ebed7f75d67d6e132c87bb1cc5
       601  .k.[>..1....E.}.  a86b195b3eea9c31b384baa245837da2
       601  4t......[[>...Ku  347415b90a12ffa45b5b3ea215e14b75
# epoch 27250  H=7.5397 C=1.5091 HO=6.7600  A(t)=30708
      1043  .[>.#F..|.}..,..  8c5b3e1a2346907f7cda7db2132c1cbb
      1009  ..[>.#F..|.}..,.  f48c5b3e1a2346907f7cda7db2132c1c
       987  [>.#F..|.}..,...  5b3e1a2346907f7cda7db2132c1cbb1c
       986  >.#F..|.}..,....  3e1a2346907f7cda7db2132c1cbb1cc5
       884  .#F..|.}..,....E  1a2346907f7cda7db2132c1cbb1cc545
       853  |.}..,....E...Q!  7cda7db2132c1cbb1cc545f710b15121
       848  F..|.}..,....E..  46907f7cda7db2132c1cbb1cc545f710
       842  ..|.}..,....E...  907f7cda7db2132c1cbb1cc545f710b1
       838  ..,....E...Q!s)]  b2132c1cbb1cc545f710b1512173295d
       838  }..,....E...Q!s)  7db2132c1cbb1cc545f710b151217329
# epoch 27500  H=7.5454 C=1.4931 HO=6.7695  A(t)=31168
      1138  4t;.4.?B.[>)HF..  34743b07348c3f428c5b3e294846ed7f
       766  t;.4.?B.[>)HF..u  743b07348c3f428c5b3e294846ed7f75
       705  B.[>)HF..u.}n.,j  428c5b3e294846ed7f75d67d6e132c6a
       703  3..`}..i.&V,....  330419607da6a5691826562c0311b41d
       701  4.?B.[>)HF..u.}n  348c3f428c5b3e294846ed7f75d67d6e
       701  .4.?B.[>)HF..u.}  07348c3f428c5b3e294846ed7f75d67d
       699  .?B.[>)HF..u.}n.  8c3f428c5b3e294846ed7f75d67d6e13
       699  ?B.[>)HF..u.}n.,  3f428c5b3e294846ed7f75d67d6e132c
       689  .,)..h;.]...2..-  942c29b186683b055dfdffab32d1a82d
       685  }..S.ri,....;_]+  7da6c4531872692cf81185a73b5f5d2b
# epoch 27750  H=7.4057 C=1.5437 HO=6.6072  A(t)=31539
      2811  }...u&i,Wf.e..]+  7dbd8b807526692c576681650fc35d2b
      2793  .}...u&i,Wf.e..]  fc7dbd8b807526692c576681650fc35d
      2773  .u&i,Wf.e..]+]..  807526692c576681650fc35d2b5dc3ce
      2747  F.}...u&i,Wf.e..  46fc7dbd8b807526692c576681650fc3
      2721  &i,Wf.e..]+]..&.  26692c576681650fc35d2b5dc3ce2618
      2716  ..u&i,Wf.e..]+].  8b807526692c576681650fc35d2b5dc3
      2707  ...u&i,Wf.e..]+]  bd8b807526692c576681650fc35d2b5d
      2707  u&i,Wf.e..]+]..&  7526692c576681650fc35d2b5dc3ce26
      2670  4t......[[>...Ku  347415b90a12ffa45b5b3ea215e14b75
      2634  t......[[>...Ku.  7415b90a12ffa45b5b3ea215e14b75cd
# epoch 28000  H=7.4988 C=1.5233 HO=6.6918  A(t)=31845
      1067  4t......[[>...Ku  347415b90a12ffa45b5b3ea215e14b75
       968  .&V,....._]+....  1826562c0311b41d0d5f5d2bfc1b12c9
       966  i.&V,....._]+...  691826562c0311b41d0d5f5d2bfc1b12
       957  t......[[>...Ku.  7415b90a12ffa45b5b3ea215e14b75cd
       943  %..}q..v.i,WAa.x  2509047d71089076f6692c574161b378
       916  ,.aQ!s)]AX.L..G.  2cb261512173295d4158114cea9347bd
       892  .aQ!s)]AX.L..G..  b261512173295d4158114cea9347bd8b
       871  s)]AX.L..G..F..=  73295d4158114cea9347bd8b468b103d
       865  !s)]AX.L..G..F..  2173295d4158114cea9347bd8b468b10
       853  ..v.i,WAa.x.]+]>  089076f6692c574161b378c35d2b5d3e
# epoch 28250  H=7.5009 C=1.5016 HO=6.7003  A(t)=32151
       819  4t......[[>...Ku  347415b90a12ffa45b5b3ea215e14b75
       773  t......[[>...Ku.  7415b90a12ffa45b5b3ea215e14b75cd
       761  ......[[>...Ku..  15b90a12ffa45b5b3ea215e14b75cd88
       676  ..[[>...Kj..l.}.  bff45b5b3ea297144b6a97c96c8e7dc2
       647  ]....!...V.-....  5dc3cef2fa21d4811956f62dc1cd040e
       643  ....!...V.-.....  c3cef2fa21d4811956f62dc1cd040edb
       638  4t.5....[[>...Kj  347415350a08bff45b5b3ea297144b6a
       613  ..[[>...Ku..F.}.  ffa45b5b3ea215e14b75cd8846fc7dbd
       613  .....[[>...Ku..F  b90a12ffa45b5b3ea215e14b75cd8846
       585  v.i,W.a.x.]+]f..  76f6692c57b461b378c35d2b5d6697ea
# epoch 28500  H=7.5308 C=1.5359 HO=6.7294  A(t)=32493
       746  }....&#,,f#c..].  7dbd8b809226232c2c6623630fc35d9f
       743  ....&#,,f#c..].]  bd8b809226232c2c6623630fc35d9f5d
       743  ...&#,,f#c..].].  8b809226232c2c6623630fc35d9f5dc3
       690  4t..l.2~R[>..1.&  347491886cfd327e525b3ec919318226
       685  .}....&#,,f#c..]  fc7dbd8b809226232c2c6623630fc35d
       680  t..l.2~R[>..1.&3  7491886cfd327e525b3ec91931822633
       671  ..&#,,f#c..].]..  809226232c2c6623630fc35d9f5dc3ce
       659  .&#,,f#c..].]..&  9226232c2c6623630fc35d9f5dc3ce26
       659  &#,,f#c..].]..&.  26232c2c6623630fc35d9f5dc3ce2618
       654  c.}....&#,,f#c..  63fc7dbd8b809226232c2c6623630fc3
# epoch 28750  H=7.5463 C=1.5780 HO=6.7485  A(t)=32821
       636  &i,Wf.W..]+....n  26692c5766df570f0d5d2bdfc3cec26e
       585  ..[[>...Ku..F.}.  ffa45b5b3ea215e14b75cd8846fc7dbd
       585  e...,]....!...H.  650fb2b82c5dc3ce1f1821d4811948f6
       576  ]=Y=.d.s...;<...  5d3d593dfc641173a913aa3b3cd9f0fd
       576  Y=.d.s...;<...T.  593dfc641173a913aa3b3cd9f0fd54bb
       576  =Y=.d.s...;<...T  3d593dfc641173a913aa3b3cd9f0fd54
       557  .,w.....]=Y=.d.s  9c2c77c3e58ba7fc5d3d593dfc641173
       553  .[>)HF9.u.}n.,j?  8c5b3e294846397f75d67d6ee62c6a3f
       550  [[>d...u.A..}..O  5b5b3e6415e19c75cd4186fc7db08b4f
       549  [>)HF9.u.}n.,j?.  5b3e294846397f75d67d6ee62c6a3f1c
# epoch 29000  H=7.5581 C=1.5515 HO=6.7602  A(t)=33172
      1372  >........a}...u&  3ea289da0403dc88fb617db0ba947526
      1353  .......a}...u&.,  89da0403dc88fb617db0ba947526dd2c
      1342  ........a}...u&.  a289da0403dc88fb617db0ba947526dd
      1325  [[>........a}...  5b5b3ea289da0403dc88fb617db0ba94
      1319  [>........a}...u  5b3ea289da0403dc88fb617db0ba9475
      1199  .[[>........a}..  a45b5b3ea289da0403dc88fb617db0ba
      1185  ..[[>........a}.  ffa45b5b3ea289da0403dc88fb617db0
      1143  ......a}...u&.,W  da0403dc88fb617db0ba947526dd2c57
      1097  .....a}...u&.,W.  0403dc88fb617db0ba947526dd2c5785
      1043  ....a}...u&.,W..  03dc88fb617db0ba947526dd2c578581
# epoch 29250  H=6.9132 C=1.6982 HO=5.8903  A(t)=33466
     12497  ...[>....u..F.}.  ffa4935b3ea215e1a175cd8846fc7d82
     12442  ..[>....u..F.}..  a4935b3ea215e1a175cd8846fc7d828b
     12426  >....u..F.}...u&  3ea215e1a175cd8846fc7d828bf67526
     12392  ...u..F.}...u&.,  15e1a175cd8846fc7d828bf67526be2c
     12369  .[>....u..F.}...  935b3ea215e1a175cd8846fc7d828bf6
     12270  [>....u..F.}...u  5b3ea215e1a175cd8846fc7d828bf675
     12190  ..u..F.}...u&.,.  e1a175cd8846fc7d828bf67526be2cc1
     12182  ....u..F.}...u&.  a215e1a175cd8846fc7d828bf67526be
     12089  .u..F.}...u&.,.f  a175cd8846fc7d828bf67526be2cc166
     11933  4t...,...[>....u  347415b9ad2cffa4935b3ea215e1a175
# epoch 29500  H=6.9406 C=1.4990 HO=6.0228  A(t)=33567
      6559  ,...[>....u..F.}  2cffa4935b3ea215e1a175cd8846fc7d
      6348  ...[>....u..F.}.  ffa4935b3ea215e1a175cd8846fc7d82
      6203  ..[>....u..F.}..  a4935b3ea215e1a175cd8846fc7d828b
      6112  .,...[>....u..F.  ad2cffa4935b3ea215e1a175cd8846fc
      5185  .u..F.}...u&.,.f  a175cd8846fc7d828bf67526be2cc166
      5120  ....].v......{.>  ebc393e95dbd76c8188fd481ff7b943e
      5047  [>....u..F.}...u  5b3ea215e1a175cd8846fc7d828bf675
      5022  .[>....u..F.}...  935b3ea215e1a175cd8846fc7d828bf6
      5018  ..].v......{.>k.  93e95dbd76c8188fd481ff7b943e6bbe
      4950  e....].v......{.  65ebc393e95dbd76c8188fd481ff7b94
# epoch 29750  H=6.8978 C=1.5328 HO=5.9652  A(t)=33660
      9175  4t...,...[>....u  347415b9ad2cff8e935b3ea215e1a175
      9002  t...,...[>....u.  7415b9ad2cff8e935b3ea215e1a175cd
      8915  ...,...[>....u..  15b9ad2cff8e935b3ea215e1a175cd88
      8560  ,...[>....u..F.}  2cff8e935b3ea215e1a175cd8846fc7d
      8534  ..,...[>....u..F  b9ad2cff8e935b3ea215e1a175cd8846
      8391  .,...[>....u..F.  ad2cff8e935b3ea215e1a175cd8846fc
      8083  ..[>....u..F.}..  8e935b3ea215e1a175cd8846fc7d828b
      7900  ...[>....u..F.}.  ff8e935b3ea215e1a175cd8846fc7d82
      7575  .[>....u..F.}...  935b3ea215e1a175cd8846fc7d828bf6
      7542  [>....u..F.}...u  5b3ea215e1a175cd8846fc7d828bf675
# epoch 30000  H=6.9404 C=1.4745 HO=6.0938  A(t)=33756
      2569  ..u&.,.f.e....].  8bf67526be2cc1668165ebcb93e95dbd
      2555  .u&.,.f.e....].v  f67526be2cc1668165ebcb93e95dbd76
      2516  ,.f.e....].v.>.,  2cc1668165ebcb93e95dbd76c83e8f2c
      2495  u&.,.f.e....].v.  7526be2cc1668165ebcb93e95dbd76c8
      2475  &.,.f.e....].v.>  26be2cc1668165ebcb93e95dbd76c83e
      2383  .,.f.e....].v.>.  be2cc1668165ebcb93e95dbd76c83e8f
      2181  .f.e....].v.>.,.  c1668165ebcb93e95dbd76c83e8f2c81
      2020  ...u&.,.f.e....]  828bf67526be2cc1668165ebcb93e95d
      2019  }...u&.,.f.e....  7d828bf67526be2cc1668165ebcb93e9
      1901  .}...u&.,.f.e...  fc7d828bf67526be2cc1668165ebcb93
# epoch 30250  H=6.9886 C=1.4679 HO=6.1400  A(t)=33939
      2727  ..u&.,.f.e....].  8bf67526be2cc1668165ebcb93e95dbd
      2586  F.}...u&.,.f.e..  46fc7d828bf67526be2cc1668165ebcb
      2547  .}...u&.,.f.e...  fc7d828bf67526be2cc1668165ebcb93
      2518  .F.}...u&.,.f.e.  8846fc7d828bf67526be2cc1668165eb
      2364  ,.f.e....].v.>.,  2cc1668165ebcb93e95dbd76c83e8f2c
      2333  .u&.,.f.e....].v  f67526be2cc1668165ebcb93e95dbd76
      2237  .,.f.e....].v.>.  be2cc1668165ebcb93e95dbd76c83e8f
      2231  }...u&.,.f.e....  7d828bf67526be2cc1668165ebcb93e9
      2230  ...u&.,.f.e....]  828bf67526be2cc1668165ebcb93e95d
      2224  &.,.f.e....].v.>  26be2cc1668165ebcb93e95dbd76c83e
# epoch 30500  H=6.9394 C=1.4048 HO=6.1204  A(t)=34226
      3225  .}...u&.,.f.e...  fc7d828bf67526be2cc1668165ebcb93
      3087  ...u..F.}...u&.,  15e1a175cd8846fc7d828bf67526be2c
      3086  ..F.}...u&.,.f.e  cd8846fc7d828bf67526be2cc1668165
      3040  .F.}...u&.,.f.e.  8846fc7d828bf67526be2cc1668165eb
      3006  F.}...u&.,.f.e..  46fc7d828bf67526be2cc1668165ebcb
      2954  f.e....].v.>.,[r  668165ebcb93e95dbd76c83e8f2c5b72
      2927  .e....].v.>.,[r.  8165ebcb93e95dbd76c83e8f2c5b72a6
      2897  e....].v.>.,[r..  65ebcb93e95dbd76c83e8f2c5b72a694
      2799  ..].v.>.,[r...[.  93e95dbd76c83e8f2c5b72a694f45bbe
      2795  ...].v.>.,[r...[  cb93e95dbd76c83e8f2c5b72a694f45b
# epoch 30750  H=6.8175 C=1.2243 HO=6.0354  A(t)=34557
      8092  .].v.>.,[....[[.  e95dab76c83e8f2c5be1a694c95b5b1b
      8066  ].v.>.,[....[[..  5dab76c83e8f2c5be1a694c95b5b1b00
      7735  ,...[>?...u..F.}  2c161c935b3e3f15e1a175cdb346fc7d
      7679  t...,...[>?...u.  7415b9ad2c161c935b3e3f15e1a175cd
      7679  4t...,...[>?...u  347415b9ad2c161c935b3e3f15e1a175
      7592  ..,...[>?...u..F  b9ad2c161c935b3e3f15e1a175cdb346
      7582  ...,...[>?...u..  15b9ad2c161c935b3e3f15e1a175cdb3
      7566  ...[>?...u..F.}.  161c935b3e3f15e1a175cdb346fc7d82
      7498  .,...[>?...u..F.  ad2c161c935b3e3f15e1a175cdb346fc
      7248  ..[>?...u..F.}..  1c935b3e3f15e1a175cdb346fc7d828b
# epoch 31000  H=7.0413 C=1.4338 HO=6.2353  A(t)=34861
      1547  [>....u..F.}I..u  5b3e0815e1a175cdb346fc7d498bf675
      1543  >....u..F.}I..u&  3e0815e1a175cdb346fc7d498bf67526
      1537  .[>....u..F.}I..  935b3e0815e1a175cdb346fc7d498bf6
      1527  ..[>....u..F.}I.  1c935b3e0815e1a175cdb346fc7d498b
      1523  ...[>....u..F.}I  161c935b3e0815e1a175cdb346fc7d49
      1437  ...u..F.}I..u&.,  15e1a175cdb346fc7d498bf67526be2c
      1437  ....u..F.}I..u&.  0815e1a175cdb346fc7d498bf67526be
      1416  k.e....].>.>.,[.  6b8165ebcb93e95dab3ec83e8f2c5be1
      1375  .].>.>.,[....[[.  e95dab3ec83e8f2c5be1a694c95b5b1b
      1371  ].>.>.,[....[[..  5dab3ec83e8f2c5be1a694c95b5b1b00
# epoch 31250  H=6.9847 C=1.4701 HO=6.1514  A(t)=35193
      3705  [>....u..F.}I..u  5b3e0815e1a175cdb346fc7d498bf675
      3630  ..[>....u..F.}I.  1c935b3e0815e1a175cdb346fc7d498b
      3618  4t...,...[>....u  347415b9ad2c161c935b3e0815e1a175
      3612  ...[>....u..F.}I  161c935b3e0815e1a175cdb346fc7d49
      3564  ,...[>....u..F.}  2c161c935b3e0815e1a175cdb346fc7d
      3522  .[>....u..F.}I..  935b3e0815e1a175cdb346fc7d498bf6
      3502  >....u..F.}I..u&  3e0815e1a175cdb346fc7d498bf67526
      3457  t...,...[>....u.  7415b9ad2c161c935b3e0815e1a175cd
      3362  ..,...[>....u..F  b9ad2c161c935b3e0815e1a175cdb346
      3324  ..].>.>.,[....[[  93e95dab3ec83e8f2c5be1a694c95b5b
