epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,copies_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive,distinct_tapes,distinct_labels
32750,110.743,106.087,6.304063,6.087646,0.216417,6.1521,6.177856,0.126207,483.9251,0.277484,0.768627,39.9035,0.7414,0.044633,0.778711,0.176656,256000,123884819,3868,58980,21,55,21,55,,
33000,111.449,106.756,6.34265,6.109253,0.233397,6.189819,6.212036,0.130613,516.755,0.296723,0.784353,45.5525,0.869,0.048797,0.768625,0.182578,256000,132289290,3917,59262,17,55,17,55,,
33250,112.185,107.456,6.395714,6.175781,0.219933,6.23877,6.266479,0.129234,561.0117,0.27166,0.802996,44.6235,0.8817,0.053699,0.751406,0.194895,256000,143619001,3862,59408,18,56,18,56,,
33500,112.946,108.179,6.408626,6.186035,0.222591,6.253418,6.269653,0.138973,599.9313,0.259238,0.816838,37.5723,0.4878,0.058789,0.746102,0.195109,256000,153582421,3907,59107,17,56,17,56,,
33750,113.726,108.92,6.443971,6.230957,0.213014,6.283447,6.31189,0.132081,611.7095,0.254656,0.819582,34.7632,0.5137,0.060012,0.74959,0.190398,256000,156597637,3900,59374,15,57,15,57,,
34000,114.493,109.65,6.454482,6.256592,0.197891,6.325806,6.336548,0.117934,560.8152,0.241543,0.804342,40.2808,0.7948,0.054066,0.744234,0.201699,256000,143568687,3909,59518,15,58,15,58,,
34250,115.262,110.381,6.474435,6.267944,0.206491,6.342529,6.352173,0.122262,566.1847,0.238375,0.804188,44.9414,0.6384,0.054055,0.756035,0.18991,256000,144943279,3963,59555,12,58,12,58,,
34500,116.004,111.087,6.536932,6.348389,0.188543,6.418335,6.437866,0.099066,565.2016,0.242125,0.803403,38.3592,0.3903,0.053676,0.755441,0.190883,256000,144691610,3833,60180,8,58,8,58,,
34750,116.772,111.82,6.587983,6.402222,0.185761,6.467529,6.481812,0.106171,594.5126,0.25068,0.813595,42.1677,1.1604,0.055633,0.747086,0.197281,256000,152195217,3966,60591,9,59,9,59,,
35000,117.582,112.595,6.573786,6.421631,0.152155,6.488525,6.509888,0.063898,617.5685,0.26,0.819126,52.2712,1.3062,0.058273,0.75882,0.182906,256000,158097524,3990,60670,6,59,6,59,,
35250,118.396,113.373,6.57046,6.40332,0.16714,6.462646,6.489136,0.081325,653.8247,0.249227,0.829784,55.1412,0.7261,0.063578,0.753895,0.182527,256000,167379125,3955,60448,7,59,7,59,,
35500,119.153,114.096,6.57841,6.435791,0.142619,6.48584,6.512695,0.065715,593.0904,0.235582,0.813728,43.0574,1.0957,0.057105,0.748719,0.194176,256000,151831133,4027,60589,7,59,7,59,,
35750,119.972,114.882,6.624507,6.471802,0.152706,6.517578,6.549683,0.074825,598.8459,0.242355,0.815341,51.0602,0.8515,0.057617,0.748422,0.193961,256000,153304542,3983,60848,6,59,6,59,,
36000,120.757,115.633,6.618254,6.471802,0.146453,6.532715,6.547852,0.070403,588.736,0.256727,0.810055,38.0911,0.9415,0.055605,0.766246,0.178148,256000,150716410,3957,60680,6,59,6,59,,
36250,121.462,116.305,6.642345,6.47937,0.162975,6.538086,6.558228,0.084117,513.7568,0.263551,0.781181,40.1717,1.083,0.045973,0.776258,0.17777,256000,131521742,3873,60789,6,59,6,59,,
36500,122.168,116.978,6.660223,6.524536,0.135687,6.567139,6.591431,0.068792,507.0673,0.265543,0.778902,47.9412,0.6237,0.045652,0.774773,0.179574,256000,129809233,3908,60877,6,59,6,59,,
36750,122.876,117.652,6.659544,6.504883,0.154661,6.566406,6.572266,0.087279,509.0592,0.271,0.778717,58.647,2.6747,0.046309,0.783727,0.169965,256000,130319152,4071,60796,5,59,5,59,,
37000,123.642,118.385,6.654376,6.509766,0.14461,6.569336,6.5896,0.064776,582.2674,0.278781,0.80766,56.8058,0.7587,0.053938,0.768227,0.177836,256000,149060450,3976,60798,6,59,6,59,,
37250,124.397,119.106,6.655014,6.519043,0.135971,6.580078,6.590454,0.06456,582.6051,0.287414,0.80818,42.299,1.0424,0.054938,0.758965,0.186098,256000,149146913,3951,60774,6,59,6,59,,
37500,125.173,119.849,6.684254,6.50293,0.181324,6.571411,6.578125,0.106129,617.1158,0.279574,0.820772,37.7853,1.1162,0.059852,0.745008,0.195141,256000,157981648,3883,60377,6,59,6,59,,
37750,125.937,120.579,6.705886,6.522583,0.183303,6.59314,6.607666,0.09822,606.4177,0.261266,0.818253,31.6791,0.6096,0.05909,0.738461,0.202449,256000,155242944,3922,60533,5,59,5,59,,
38000,126.718,121.327,6.746681,6.556885,0.189796,6.619751,6.622681,0.124,618.4773,0.254824,0.82281,38.5264,0.7259,0.060277,0.735719,0.204004,256000,158330182,3982,60691,5,59,5,59,,
38250,127.465,122.042,6.752264,6.537231,0.215033,6.606079,6.604736,0.147528,577.8847,0.257512,0.810163,41.89,0.4941,0.055449,0.735359,0.209191,256000,147938486,3873,60392,6,59,6,59,,
38500,128.191,122.735,6.772011,6.553467,0.218544,6.638306,6.643188,0.128822,556.6017,0.254598,0.802182,36.2812,0.645,0.052535,0.738605,0.208859,256000,142490032,3817,60794,6,59,6,59,,
38750,128.924,123.435,6.787067,6.585571,0.201495,6.690674,6.687622,0.099444,559.776,0.275797,0.802881,37.3354,0.9402,0.052695,0.745176,0.202129,256000,143302660,3990,61313,7,59,7,59,,
39000,129.673,124.152,6.79128,6.580566,0.210714,6.687866,6.673828,0.117452,569.3114,0.287613,0.804488,62.119,1.2858,0.05466,0.759441,0.185898,256000,145743726,3943,61001,6,59,6,59,,
39250,130.471,124.916,6.779445,6.567139,0.212307,6.678101,6.669189,0.110256,620.577,0.285188,0.819961,81.0267,1.3677,0.061215,0.762766,0.17602,256000,158867705,3857,61033,5,59,5,59,,
39500,131.303,125.716,6.761695,6.529785,0.23191,6.658203,6.629272,0.132422,639.1548,0.280949,0.824802,91.3711,2.4722,0.064039,0.768988,0.166973,256000,163623639,3891,60874,5,59,5,59,,
39750,132.083,126.462,6.757899,6.481812,0.276088,6.624146,6.585938,0.171962,573.2872,0.291371,0.804533,74.9667,1.5422,0.056211,0.775113,0.168676,256000,146761511,3902,60397,5,59,5,59,,
40000,132.924,127.27,6.722534,6.452271,0.270264,6.596802,6.565063,0.157471,626.1422,0.294969,0.820562,75.0082,2.3388,0.062441,0.775309,0.16225,256000,160292407,3967,60407,5,59,5,59,,
40250,133.711,128.023,6.67629,6.392822,0.283468,6.552979,6.523682,0.152608,572.0487,0.311656,0.803892,63.8992,3.6063,0.05584,0.774,0.17016,256000,146444476,3974,60322,5,59,5,59,,
40500,134.459,128.736,6.686753,6.431519,0.255234,6.569946,6.553467,0.133286,532.948,0.278934,0.788688,68.5355,0.655,0.051281,0.782336,0.166383,256000,136434694,3905,60359,8,59,8,59,,
40750,135.257,129.499,6.699972,6.452759,0.247213,6.585083,6.567749,0.132223,552.7993,0.272719,0.796379,64.9535,1.2469,0.053047,0.778793,0.16816,256000,141516614,3939,60526,12,59,12,59,,
41000,136.042,130.25,6.684293,6.449585,0.234708,6.574097,6.569214,0.115079,598.5715,0.287316,0.81229,57.1798,1.3255,0.058723,0.778,0.163277,256000,153234301,3930,60513,11,59,11,59,,
41250,136.791,130.966,6.664501,6.437134,0.227367,6.548462,6.535522,0.128978,543.8974,0.305211,0.793054,74.2994,3.6636,0.052277,0.78627,0.161453,256000,139237733,3974,60391,8,59,8,59,,
41500,137.581,131.723,6.651787,6.400757,0.25103,6.51416,6.519897,0.13189,556.6697,0.327137,0.797232,81.5714,4.234,0.054148,0.795621,0.15023,256000,142507434,3900,60310,8,59,8,59,,
41750,138.386,132.494,6.642955,6.410889,0.232066,6.536133,6.544556,0.098399,602.794,0.327027,0.814165,77.9097,5.9361,0.059836,0.77882,0.161344,256000,154315254,3943,60505,7,59,7,59,,
42000,139.244,133.316,6.629927,6.394897,0.23503,6.521362,6.51416,0.115767,669.9637,0.325762,0.83395,83.3075,2.3757,0.067645,0.767914,0.164441,256000,171510699,3951,60410,6,59,6,59,,
42250,140.105,134.142,6.614145,6.409912,0.204232,6.528931,6.522827,0.091317,700.1621,0.31148,0.842614,73.1526,2.0642,0.071535,0.751922,0.176543,256000,179241493,3944,60665,7,59,7,59,,
42500,141.01,135.006,6.59197,6.417114,0.174855,6.52002,6.515869,0.076101,729.1872,0.283355,0.850324,70.5951,3.0737,0.075141,0.736762,0.188098,256000,186671931,4001,60631,7,59,7,59,,
42750,141.895,135.854,6.574298,6.365723,0.208575,6.476074,6.4823,0.091998,669.5501,0.279746,0.835092,56.3419,1.4542,0.068004,0.754074,0.177922,256000,171404832,3955,60224,9,59,9,59,,
43000,142.719,136.641,6.577901,6.381592,0.196309,6.481812,6.493652,0.084249,656.2894,0.264824,0.830692,51.0558,1.9828,0.065949,0.764312,0.169738,256000,168010077,3961,60103,8,59,8,59,,
43250,143.525,137.412,6.61782,6.453735,0.164085,6.554077,6.566895,0.050926,613.0139,0.252754,0.81769,46.6803,0.6668,0.061371,0.773,0.165629,256000,156931560,3837,61022,8,59,8,59,,
43500,144.322,138.174,6.606776,6.445435,0.161342,6.531982,6.541992,0.064784,619.5877,0.254723,0.819341,55.0789,1.1424,0.061188,0.770734,0.168078,256000,158614450,3983,60693,8,59,8,59,,
43750,145.114,138.93,6.572193,6.4198,0.152393,6.49353,6.512451,0.059742,625.7624,0.256008,0.820482,43.5333,0.5336,0.061484,0.772254,0.166262,256000,160195162,3883,60752,7,59,7,59,,
44000,145.943,139.725,6.604948,6.436279,0.168669,6.518188,6.523315,0.081632,683.8453,0.255063,0.836581,57.7893,0.9141,0.069383,0.760754,0.169863,256000,175064386,3929,60824,7,59,7,59,,
44250,146.81,140.556,6.586242,6.392334,0.193908,6.496216,6.482544,0.103698,718.562,0.274227,0.844527,66.5239,1.5183,0.073418,0.764676,0.161906,256000,183951874,3989,60405,9,59,9,59,,
44500,147.709,141.419,6.560995,6.369019,0.191976,6.456665,6.464844,0.096151,770.6241,0.284145,0.855433,57.097,2.1716,0.079828,0.75807,0.162102,256000,197279766,3957,60246,11,59,11,59,,
44750,148.585,142.259,6.561915,6.315308,0.246607,6.401367,6.412231,0.149683,724.1079,0.276016,0.845791,44.1649,1.255,0.07441,0.759793,0.165797,256000,185371631,3822,59659,6,59,6,59,,
45000,149.445,143.083,6.600519,6.359497,0.241021,6.433105,6.451172,0.149347,731.8792,0.284027,0.846757,49.6713,3.0632,0.074941,0.762379,0.16268,256000,187361084,3840,59488,8,59,8,59,,
45250,150.314,143.916,6.591547,6.308716,0.282831,6.406372,6.410645,0.180903,731.0516,0.30107,0.845755,51.6122,1.5714,0.074656,0.77,0.155344,256000,187149197,4001,59334,9,59,9,59,,
45500,151.186,144.751,6.58585,6.307251,0.278599,6.412964,6.421265,0.164585,720.8115,0.295859,0.843425,62.1605,1.0244,0.073203,0.778082,0.148715,256000,184527744,3852,59327,9,59,9,59,,
45750,152.018,145.547,6.587483,6.335083,0.2524,6.441284,6.453125,0.134358,640.0961,0.299172,0.821755,67.0187,1.2946,0.06375,0.797609,0.138641,256000,163864601,3791,59983,12,60,12,60,,
46000,152.85,146.343,6.60497,6.401245,0.203724,6.511475,6.513306,0.091664,625.2219,0.28925,0.819804,52.211,1.4496,0.06234,0.780508,0.157152,256000,160056809,3927,60413,12,60,12,60,,
46250,153.689,147.147,6.587944,6.392456,0.195488,6.502808,6.515991,0.071953,688.5051,0.286496,0.836676,38.5844,3.7323,0.070188,0.771539,0.158273,256000,176257301,3978,60641,11,60,11,60,,
46500,154.557,147.981,6.568023,6.403687,0.164336,6.499512,6.512207,0.055816,732.1351,0.283785,0.846659,41.2548,2.6617,0.075922,0.767289,0.156789,256000,187426593,4063,60896,12,60,12,60,,
46750,155.39,148.778,6.549339,6.365479,0.18386,6.447388,6.479126,0.070213,683.9435,0.270227,0.836032,39.242,2.3099,0.068469,0.770117,0.161414,256000,175089527,3928,60631,13,60,13,60,,
47000,156.183,149.537,6.541846,6.331665,0.210181,6.424805,6.439453,0.102393,626.6059,0.271082,0.821515,45.9333,0.9267,0.061777,0.769055,0.169168,256000,160411110,3956,60167,11,60,11,60,,
47250,156.982,150.303,6.560238,6.342529,0.217709,6.439697,6.455078,0.10516,622.6569,0.252105,0.820131,66.0685,0.6498,0.061621,0.772828,0.165551,256000,159400163,3907,60067,6,60,6,60,,
47500,157.808,151.094,6.545462,6.347168,0.198294,6.434692,6.454346,0.091116,592.3287,0.280004,0.809616,86.613,0.9318,0.055965,0.785574,0.158461,256000,151636147,3955,60127,7,60,7,60,,
47750,158.598,151.849,6.546087,6.339478,0.20661,6.446411,6.449707,0.09638,589.7705,0.281789,0.808461,86.3898,1.714,0.054777,0.787062,0.15816,256000,150981247,4036,60213,7,60,7,60,,
48000,159.396,152.611,6.508678,6.283203,0.225475,6.390991,6.38208,0.126598,612.1576,0.281258,0.818586,74.124,1.6935,0.058586,0.756543,0.184871,256000,156712347,3931,59903,7,60,7,60,,
48250,160.134,153.315,6.515717,6.305176,0.210541,6.394409,6.415283,0.100433,552.6663,0.280566,0.798165,55.9167,2.2052,0.050773,0.765824,0.183402,256000,141482573,3904,59915,8,60,8,60,,
48500,160.89,154.036,6.522775,6.303955,0.21882,6.405029,6.419678,0.103097,583.8484,0.28902,0.808765,36.9292,1.0292,0.055098,0.768219,0.176684,256000,149465188,3950,60231,7,60,7,60,,
48750,161.733,154.844,6.512128,6.312134,0.199994,6.413696,6.417358,0.094769,693.7622,0.295375,0.839903,50.1969,0.9924,0.068586,0.758035,0.173379,256000,177603121,3785,60045,7,60,7,60,,
49000,162.583,155.659,6.498835,6.286743,0.212092,6.377319,6.379761,0.119074,688.4813,0.309434,0.838803,63.7506,1.7461,0.067973,0.754926,0.177102,256000,176251216,3901,59749,8,60,8,60,,
49250,163.493,156.535,6.539969,6.304932,0.235037,6.413208,6.413574,0.126395,780.798,0.302711,0.859556,76.9219,2.9353,0.081137,0.731801,0.187062,256000,199884284,3953,59661,8,60,8,60,,
49500,164.4,157.407,6.549382,6.335205,0.214177,6.45166,6.452637,0.096745,775.2618,0.286973,0.858688,66.4382,1.4523,0.080859,0.72498,0.19416,256000,198467031,3833,60130,10,60,10,60,,
49750,165.293,158.266,6.547697,6.338623,0.209074,6.452759,6.461548,0.086149,703.0037,0.305043,0.844189,64.372,1.4628,0.072141,0.726391,0.201469,256000,179968943,3931,60469,8,60,8,60,,
50000,166.186,159.123,6.493463,6.282471,0.210992,6.391479,6.39209,0.101373,747.3221,0.311625,0.853518,85.8173,5.1072,0.077816,0.729879,0.192305,256000,191314462,3850,60188,7,61,7,61,,
