epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,copies_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive,distinct_tapes,distinct_labels
35000,12544.693,12419.468,7.578806,0.501835,7.076971,0.886047,1.210194,6.368612,8052.5698,0.999438,0.994181,1595.5396,602.0012,0.979322,0.011027,0.009651,4096000,32983325835,128441,34911,1205,49988,1205,49988,2957,11
35250,12651.669,12525.403,7.570827,0.50016,7.070667,0.890007,1.215172,6.355655,8096.4601,0.999476,0.994447,1598.4183,595.156,0.986024,0.00749,0.006485,4096000,33163100528,127611,34192,1093,50385,1093,50385,2812,11
35500,12759.951,12632.806,7.576031,0.503265,7.072765,0.8708,1.214939,6.361092,8139.9067,0.999474,0.994562,1613.596,606.6037,0.9927,0.001999,0.005301,4096000,33341057647,127903,35115,982,50695,982,50695,2904,11
35750,12867.237,12739.049,7.580744,0.509315,7.071428,0.888718,1.259842,6.320902,8141.4714,0.999377,0.994189,1603.5886,613.0413,0.992815,0.001755,0.00543,4096000,33347466778,127843,35363,1127,51144,1127,51144,2910,11
36000,12976.053,12846.759,7.562782,0.502953,7.05983,0.882706,1.21809,6.344692,8133.0491,0.999432,0.994339,1579.8048,602.1594,0.991804,0.003149,0.005047,4096000,33312969226,127983,34526,1128,51514,1128,51514,2895,11
36250,13085.163,12954.819,7.565639,0.501259,7.06438,0.877743,1.223679,6.341961,8141.342,0.999458,0.9945,1577.4282,596.2928,0.992951,0.002168,0.00488,4096000,33346936739,128221,34742,1148,51934,1148,51934,2894,11
36500,13194.169,13062.748,7.574865,0.511238,7.063627,0.902122,1.264709,6.310156,8147.4971,0.999463,0.994331,1529.5496,584.3447,0.993805,0.001087,0.005108,4096000,33372147957,128543,37322,1155,52311,1155,52311,3150,11
36750,13302.697,13170.187,7.58109,0.512993,7.068098,0.896069,1.29327,6.28782,8131.6721,0.999451,0.994263,1510.792,583.3372,0.991256,0.003217,0.005527,4096000,33307328951,128066,37179,1160,52751,1160,52751,3091,11
37000,13410.518,13276.954,7.597453,0.501545,7.095908,0.885384,1.246548,6.350905,8104.8592,0.999382,0.994174,1505.6257,582.0535,0.98683,0.00747,0.0057,4096000,33197503147,128167,36220,1239,53208,1239,53208,2997,11
37250,13516.558,13381.976,7.596576,0.503887,7.092689,0.888058,1.226086,6.37049,8034.5247,0.999458,0.994183,1512.6558,586.2608,0.974025,0.020597,0.005378,4096000,32909413029,128289,35289,1277,53725,1277,53725,2942,11
37500,13622.686,13487.004,7.603952,0.499146,7.104806,0.891918,1.257271,6.346681,7988.9192,0.999505,0.994052,1509.5938,589.5706,0.965637,0.028933,0.00543,4096000,32722613001,128488,35363,1137,54076,1137,54076,2898,11
37750,13728.853,13592.131,7.604601,0.499519,7.105082,0.877735,1.267197,6.337405,8027.0237,0.999226,0.993606,1456.0232,560.9639,0.972619,0.020405,0.006976,4096000,32878688970,128099,35688,1178,54510,1178,54510,2928,11
38000,13836.394,13698.6,7.612273,0.499241,7.113032,0.873173,1.236095,6.376178,8113.9916,0.999374,0.99341,1449.9481,553.9992,0.988216,0.005598,0.006186,4096000,33234909664,128021,35661,1285,55017,1285,55017,2958,11
38250,13942.908,13803.981,7.633276,0.492363,7.140913,0.865845,1.192566,6.44071,8133.0124,0.9995,0.993645,1491.2401,565.1392,0.991438,0.002972,0.00559,4096000,33312818903,127668,32856,1247,55480,1247,55480,2698,11
38500,14049.684,13909.706,7.627053,0.505653,7.121399,0.891163,1.2477,6.379353,8122.3888,0.999269,0.993429,1452.6451,547.3034,0.989862,0.001231,0.008907,4096000,33269304535,128510,35703,1274,55937,1274,55937,2935,11
38750,14156.399,14015.329,7.608429,0.515003,7.093426,0.891235,1.268467,6.339962,8117.3325,0.999094,0.992955,1409.3318,524.4508,0.988983,0.001606,0.009411,4096000,33248593897,128262,36317,1309,56399,1309,56399,2946,11
39000,14263.404,14121.268,7.574663,0.511391,7.063272,0.885849,1.257587,6.317076,8135.4567,0.99917,0.993167,1476.3356,552.8511,0.992188,0.001303,0.006509,4096000,33322830546,127803,35437,1095,56743,1095,56743,2897,11
39250,14369.832,14226.617,7.56521,0.515331,7.049879,0.898952,1.178322,6.386888,8144.0942,0.999356,0.993635,1532.4804,584.946,0.993399,0.001078,0.005522,4096000,33358210015,127937,33693,1008,57089,1008,57089,2851,11
39500,14475.811,14331.537,7.57431,0.513412,7.060897,0.88932,1.257233,6.317077,8149.6698,0.999474,0.99402,1594.3925,611.4923,0.994161,0.001083,0.004756,4096000,33381047505,128270,35258,1007,57466,1007,57466,2937,11
39750,14582.283,14436.955,7.565968,0.502613,7.063355,0.884392,1.250885,6.315083,8148.4836,0.999493,0.994231,1649.4105,642.1835,0.993979,0.001394,0.004627,4096000,33376188660,128426,34905,977,57858,977,57858,2889,11
40000,14688.787,14542.313,7.589055,0.49688,7.092176,0.861179,1.2169,6.372156,8137.1803,0.999493,0.994244,1656.9938,647.149,0.992199,0.001334,0.006467,4096000,33329890392,127419,34223,970,58218,970,58218,2834,11
40250,14795.117,14647.557,7.605573,0.506493,7.09908,0.885586,1.202488,6.403085,8086.5509,0.999518,0.994279,1614.6284,624.8998,0.984227,0.002032,0.013741,4096000,33122512519,128028,35049,986,58560,986,58560,2933,11
40500,14900.73,14752.07,7.606813,0.499172,7.107641,0.873566,1.26416,6.342653,8035.9323,0.999441,0.994344,1593.6344,612.1545,0.976741,0.00235,0.020909,4096000,32915178843,127694,34618,1061,58989,1061,58989,2847,11
40750,15005.253,14855.66,7.598758,0.501244,7.097514,0.882191,1.253452,6.345305,7998.5077,0.999511,0.994565,1590.2357,594.8711,0.97013,0.005302,0.024567,4096000,32761887641,128007,35657,1205,59504,1205,59504,2877,11
41000,15110.189,14959.643,7.592395,0.503994,7.088401,0.88216,1.294388,6.298007,8053.3072,0.999467,0.994581,1622.4654,619.8458,0.978557,0.005913,0.01553,4096000,32986346456,128008,36099,1245,59999,1245,59999,2955,11
41250,15215.251,15063.747,7.597119,0.500114,7.097004,0.883606,1.221565,6.375553,8063.7458,0.999439,0.994543,1592.6625,605.1267,0.980939,0.002063,0.016998,4096000,33029102734,127892,34441,1106,60409,1106,60409,2880,11
41500,15320.226,15167.686,7.612598,0.501339,7.111259,0.892311,1.238129,6.374469,8062.0199,0.999531,0.994709,1548.8858,570.6339,0.980674,0.002278,0.017049,4096000,33022033388,128209,33975,1159,60801,1159,60801,2793,11
41750,15423.519,15269.933,7.634406,0.506813,7.127593,0.895744,1.25798,6.376426,7979.0798,0.999441,0.994482,1529.054,562.0659,0.967982,0.002788,0.02923,4096000,32682311012,127716,36516,1148,61221,1148,61221,3000,11
42000,15525.603,15370.972,7.632343,0.498947,7.133396,0.874218,1.264141,6.368202,7951.4885,0.999375,0.994087,1473.0934,537.9804,0.964237,0.001839,0.033924,4096000,32569296874,128252,35605,1232,61673,1232,61673,2926,11
42250,15627.987,15472.273,7.639665,0.50169,7.137975,0.881081,1.260647,6.379018,7947.1745,0.99934,0.993546,1420.2924,512.9421,0.963185,0.002821,0.033994,4096000,32551626956,128361,35830,1246,62163,1246,62163,2981,11
42500,15731.222,15574.418,7.634813,0.504318,7.130495,0.897354,1.266472,6.368341,8027.9716,0.999366,0.993739,1457.3643,538.1919,0.975242,0.003829,0.020929,4096000,32882571602,128183,36679,1272,62616,1272,62616,2948,11
42750,15834.952,15677.038,7.648752,0.496811,7.151941,0.867222,1.231327,6.417425,8070.552,0.999365,0.99378,1470.9069,544.2943,0.981935,0.004225,0.01384,4096000,33056980799,127505,33584,1262,63074,1262,63074,2771,11
43000,15938.226,15779.255,7.652304,0.50444,7.147864,0.881233,1.240604,6.4117,8087.724,0.999353,0.99368,1436.7891,516.2284,0.984972,0.008982,0.006046,4096000,33127317548,127934,36123,1256,63542,1256,63542,3027,11
43250,16041.62,15881.647,7.632792,0.504738,7.128054,0.885719,1.201828,6.430964,8087.0099,0.999312,0.993378,1398.0299,507.3404,0.984914,0.00907,0.006015,4096000,33124392752,128126,34328,1323,64040,1323,64040,2841,11
43500,16144.267,15983.254,7.642054,0.511986,7.130068,0.889179,1.251236,6.390818,8068.1413,0.999375,0.99353,1430.6795,516.1381,0.98215,0.010981,0.006869,4096000,33047106863,127644,35637,1346,64563,1346,64563,2931,11
43750,16247.335,16085.22,7.631385,0.509644,7.121742,0.898659,1.199638,6.431747,8091.1034,0.99938,0.993771,1468.0817,533.8509,0.985779,0.005217,0.009004,4096000,33141159724,127708,34022,1189,64928,1189,64928,2827,11
44000,16350.92,16187.896,7.624801,0.508644,7.116157,0.889633,1.187389,6.437411,8065.5373,0.999528,0.994086,1490.2959,539.0042,0.981897,0.005495,0.012607,4096000,33036440906,127799,34589,1184,65324,1184,65324,2901,11
44250,16454.843,16290.789,7.623279,0.512951,7.110328,0.90086,1.226967,6.396312,8088.5976,0.999534,0.994386,1520.4989,540.0615,0.98503,0.002961,0.012009,4096000,33130895737,128119,35171,1148,65711,1148,65711,2948,11
44500,16557.846,16392.671,7.60481,0.514744,7.090066,0.908344,1.254131,6.350678,8053.7561,0.999486,0.994272,1507.115,526.623,0.979292,0.008425,0.012283,4096000,32988185172,128188,34650,1164,66130,1164,66130,2817,11
44750,16661.482,16495.2,7.61515,0.510368,7.104782,0.899452,1.228619,6.386532,8098.4403,0.999568,0.994314,1533.216,531.8449,0.986069,0.006682,0.007248,4096000,33171211286,128057,34923,1119,66487,1119,66487,2919,11
45000,16763.784,16596.449,7.582313,0.511013,7.0713,0.889484,1.219959,6.362354,8060.6528,0.999469,0.994032,1512.117,523.0034,0.980215,0.010452,0.009333,4096000,33016433796,128263,35377,1098,66911,1098,66911,2925,11
45250,16865.659,16697.265,7.585344,0.500351,7.084994,0.88522,1.219269,6.366076,8082.3699,0.999492,0.994063,1517.0071,515.357,0.983413,0.010365,0.006223,4096000,33105387310,127631,33529,1170,67370,1170,67370,2864,11
45500,16967.87,16798.365,7.595699,0.505093,7.090607,0.894386,1.241745,6.353954,8069.6539,0.999458,0.994127,1550.9658,506.3001,0.981357,0.012168,0.006474,4096000,33053302454,127718,34819,1193,67760,1193,67760,2873,11
45750,17071.24,16900.678,7.566538,0.505325,7.061213,0.888039,1.271557,6.294981,8138.29,0.999501,0.994371,1654.6468,521.6812,0.992493,0.002111,0.005395,4096000,33334435669,127972,35099,1117,68123,1117,68123,2895,11
46000,17175.015,17003.381,7.572342,0.497654,7.074688,0.865459,1.246151,6.326191,8143.5879,0.99953,0.994546,1732.6402,519.8875,0.993379,0.000805,0.005816,4096000,33356135883,127977,34000,1076,68510,1076,68510,2786,11
46250,17279.372,17106.651,7.575383,0.504124,7.071259,0.892601,1.228199,6.347184,8145.6799,0.999522,0.994649,1750.1769,517.982,0.993697,0.000796,0.005507,4096000,33364704723,127636,34184,1042,68938,1042,68938,2899,11
46500,17383.99,17210.135,7.572565,0.507309,7.065256,0.888103,1.238998,6.333567,8151.6309,0.99952,0.99478,1759.0656,516.6692,0.994529,0.000814,0.004657,4096000,33389080011,127320,35500,1152,69415,1152,69415,2849,11
46750,17488.967,17314.053,7.57593,0.502083,7.073847,0.885605,1.26297,6.31296,8150.9389,0.999536,0.995085,1811.0151,543.3265,0.994431,0.000952,0.004617,4096000,33386245676,127984,35945,1232,69965,1232,69965,2940,11
47000,17593.496,17417.631,7.614349,0.495785,7.118564,0.866577,1.278931,6.335418,8148.5633,0.999546,0.995011,1776.4002,537.8615,0.994108,0.000811,0.005081,4096000,33376515228,128159,35670,1216,70444,1216,70444,2866,11
47250,17700.368,17523.583,7.58562,0.498169,7.087451,0.874084,1.232143,6.353476,8145.3478,0.99954,0.994743,1743.8273,509.2084,0.99364,0.001163,0.005197,4096000,33363344436,128472,34601,1084,70830,1084,70830,2851,11
47500,17805.806,17628.003,7.607239,0.505978,7.101262,0.883911,1.268764,6.338475,8092.7121,0.999573,0.994632,1750.4193,515.1412,0.985905,0.007356,0.006739,4096000,33147748657,127744,35500,1085,71246,1085,71246,3081,11
47750,17909.446,17730.582,7.622044,0.503963,7.11808,0.886124,1.257595,6.364449,7926.9615,0.999597,0.994163,1673.6443,499.6782,0.96164,0.01827,0.02009,4096000,32468834423,127887,35959,1149,71693,1149,71693,3100,11
48000,18012.696,17832.747,7.622431,0.507957,7.114474,0.901279,1.278637,6.343794,7939.1969,0.999498,0.994222,1687.0165,494.5127,0.96288,0.026263,0.010857,4096000,32518950322,127805,35499,1199,72140,1199,72140,3002,11
48250,18116.794,17935.757,7.612046,0.505356,7.10669,0.879993,1.238899,6.373147,7975.6035,0.999493,0.994079,1679.513,491.5132,0.968115,0.022133,0.009752,4096000,32668071853,128092,34824,1161,72576,1161,72576,2876,11
48500,18222.913,18040.72,7.625308,0.513584,7.111724,0.899796,1.204945,6.420364,8048.2504,0.999545,0.994348,1718.2914,514.672,0.979071,0.015666,0.005264,4096000,32965633548,127522,34077,1124,73025,1124,73025,2865,11
48750,18327.795,18144.53,7.613365,0.504513,7.108852,0.891594,1.241943,6.371422,7971.7722,0.999576,0.994435,1701.5637,524.7659,0.96744,0.027801,0.004759,4096000,32652378904,127454,33806,1164,73442,1164,73442,2780,11
49000,18433.055,18248.745,7.614768,0.501183,7.113585,0.866371,1.202663,6.412104,8000.3423,0.999545,0.994564,1765.8849,554.8514,0.97184,0.022559,0.005601,4096000,32769402181,127760,33480,955,73753,955,73753,2837,11
49250,18537.907,18352.538,7.605232,0.508186,7.097045,0.887299,1.239422,6.36581,8004.4109,0.999563,0.994735,1790.2323,572.5281,0.972039,0.021474,0.006487,4096000,32786066938,128159,35702,1128,74201,1128,74201,2926,11
49500,18644.289,18457.788,7.603451,0.500546,7.102906,0.878834,1.241398,6.362054,8106.3637,0.999573,0.995017,1837.6543,589.7092,0.987361,0.006914,0.005726,4096000,33203665685,128049,34812,1173,74650,1173,74650,2855,11
49750,18749.447,18562.024,7.588198,0.508595,7.079604,0.898144,1.273952,6.314246,8036.1769,0.999541,0.995082,1853.7904,607.1743,0.974081,0.020852,0.005067,4096000,32916180650,127711,36272,1287,75209,1287,75209,3062,11
50000,18853.552,18665.218,7.615749,0.506279,7.10947,0.889797,1.241398,6.374351,7892.9925,0.9995,0.994717,1844.4891,628.4868,0.94954,0.044591,0.005869,4096000,32329697326,127711,35348,1345,75761,1345,75761,2965,11
50250,18958.46,18769.051,7.622439,0.514721,7.107718,0.897755,1.201706,6.420733,7941.234,0.999568,0.994654,1885.4169,634.4102,0.956945,0.036974,0.006081,4096000,32527294358,127561,34822,1178,76138,1178,76138,2931,11
50500,19063.697,18873.208,7.590908,0.513058,7.07785,0.888863,1.235142,6.355766,7890.209,0.999489,0.994378,1837.5605,635.0592,0.948124,0.046344,0.005532,4096000,32318295973,128315,35013,1173,76568,1173,76568,2883,11
50750,19167.401,18975.85,7.613415,0.50975,7.103665,0.899792,1.222008,6.391408,7863.1978,0.999253,0.994081,1820.9058,624.1752,0.943404,0.049349,0.007248,4096000,32207658278,128167,34763,1134,76978,1134,76978,2909,11
51000,19273.058,19080.465,7.557328,0.505638,7.051689,0.904579,1.215046,6.342282,7968.9508,0.999333,0.994188,1864.0353,665.5397,0.962409,0.028128,0.009462,4096000,32640822430,127982,34096,1226,77472,1226,77472,2822,10
51250,19379.876,19186.221,7.502543,0.508587,6.993957,0.895317,1.174717,6.327826,8026.7506,0.999446,0.994132,1866.1756,694.8316,0.972643,0.02105,0.006307,4096000,32877570485,127860,33274,1098,77855,1098,77855,2796,10
51500,19487.406,19292.6,7.52152,0.512135,7.009386,0.899395,1.247734,6.273786,8108.9733,0.999461,0.994469,1915.6029,714.3233,0.987373,0.007148,0.005479,4096000,33214354773,128388,34899,1252,78346,1252,78346,2890,10
51750,19594.338,19398.516,7.523905,0.505951,7.017954,0.88105,1.248672,6.275233,8075.0395,0.999504,0.99456,1903.3839,710.6999,0.981412,0.013433,0.005155,4096000,33075361621,128242,35355,1222,78764,1222,78764,2901,10
52000,19701.586,19504.666,7.530784,0.504681,7.026103,0.896679,1.286793,6.243991,8061.2987,0.999502,0.994638,1898.2113,729.8557,0.978986,0.015429,0.005585,4096000,33019079321,127859,35540,1197,79231,1197,79231,2975,10
52250,19808.505,19610.508,7.521214,0.503838,7.017376,0.880562,1.233311,6.287903,8098.4655,0.999508,0.994979,1934.4577,748.2671,0.985766,0.008266,0.005968,4096000,33171314555,128216,34597,1182,79652,1182,79652,2877,10
52500,19916.999,19717.828,7.521433,0.514751,7.006681,0.897724,1.225174,6.296259,8122.2976,0.99951,0.994994,1930.9047,743.2628,0.989855,0.005092,0.005053,4096000,33268931073,127912,33418,1048,80059,1048,80059,2776,10
52750,20025.531,19825.257,7.561151,0.500332,7.060819,0.870754,1.208961,6.352189,8136.2009,0.999493,0.99499,1906.8118,725.0222,0.99224,0.002778,0.004982,4096000,33325878833,128428,34151,1137,80513,1137,80513,2868,10
53000,20132.673,19931.317,7.573216,0.49831,7.074906,0.869904,1.270966,6.302251,8130.2034,0.999344,0.994449,1842.6811,695.1978,0.99146,0.00245,0.006089,4096000,33301313103,128150,35476,1242,81020,1242,81020,2941,10
53250,20239.531,20037.107,7.575705,0.5033,7.072405,0.882439,1.261162,6.314543,8123.4972,0.999258,0.994178,1830.8882,697.4414,0.990668,0.003488,0.005844,4096000,33273844642,128385,35356,1248,81487,1248,81487,2885,10
53500,20345.778,20142.232,7.593679,0.511089,7.08259,0.897984,1.246788,6.346891,8121.8339,0.999292,0.994236,1834.1149,698.4426,0.990361,0.003754,0.005885,4096000,33267031504,128778,35905,1060,81877,1060,81877,3009,10
53750,20451.672,20247.06,7.594638,0.514336,7.080302,0.898518,1.225876,6.368762,8098.6804,0.999204,0.994325,1802.0199,678.5732,0.986905,0.006762,0.006333,4096000,33172194870,127651,35874,1018,82242,1018,82242,3116,10
54000,20560.437,20354.769,7.580507,0.516846,7.063661,0.899544,1.237633,6.342874,8095.3695,0.999107,0.994122,1791.1073,672.1672,0.986495,0.006171,0.007333,4096000,33158633558,127489,35159,1023,82593,1023,82593,3002,10
54250,20666.811,20460.229,7.588483,0.515232,7.073251,0.902714,1.227165,6.361318,8089.5218,0.999298,0.994108,1775.2656,672.865,0.985676,0.003551,0.010774,4096000,33134681170,127439,34258,1094,83008,1094,83008,3006,10
54500,20772.884,20565.193,7.595864,0.502968,7.092896,0.883881,1.245377,6.350487,8111.1847,0.999303,0.99397,1729.9816,670.0025,0.988367,0.005054,0.006579,4096000,33223412349,127395,34826,1032,83409,1032,83409,2826,10
54750,20879.34,20670.561,7.621371,0.502842,7.118529,0.876026,1.214832,6.406538,8129.366,0.999421,0.99433,1741.0086,658.9534,0.99138,0.002176,0.006444,4096000,33297882974,127957,33990,1120,83896,1120,83896,2858,10
55000,20985.288,20775.432,7.611131,0.500412,7.110719,0.880337,1.251091,6.36004,8129.956,0.999411,0.994408,1746.3066,642.1687,0.99149,0.002524,0.005986,4096000,33300299638,127553,35095,1341,84442,1341,84442,2847,10
55250,21091.108,20880.349,7.632345,0.506977,7.125367,0.887753,1.267921,6.364423,8139.93,0.999422,0.994404,1756.8029,623.7546,0.992902,0.001561,0.005537,4096000,33341153379,128164,35356,1332,84904,1332,84904,2925,10
55500,21197.886,20985.979,7.617539,0.502541,7.114998,0.890648,1.227848,6.389691,8135.2278,0.999498,0.994738,1778.1842,613.3173,0.992281,0.002493,0.005225,4096000,33321892947,127999,34424,1241,85331,1241,85331,2867,10
55750,21303.231,21090.249,7.632555,0.506031,7.126524,0.881546,1.263268,6.369287,8130.5614,0.99957,0.994863,1742.788,587.7067,0.991624,0.00309,0.005287,4096000,33302779592,128927,35226,1235,85775,1235,85775,2932,10
